date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2022-08-25,Round 3,MD,CHOI Sol.. / SEO Seu.. (10) Rank 11 Elo 2024 (+32),21-17 / 16-21 / 21-14,LEE Yang / WANG C.. (4) Rank 4 Elo 2082 (-32),64,https://badmintonranks.com/tournament?id=10803,2,CHOI Sol Gyu / SEO Seung Jae (10),11,2024,LEE Yang / WANG Chang (4),4.0,2082
2022-08-25,Round 3,WD,ZHANG .. / ZHENG .. (11) Rank 13 Elo 2053 (+7),21-15 / 21-14,JIN Yu Jia / WONG Jia.. Rank 80 Elo 1713 (-10),37,https://badmintonranks.com/tournament?id=10803,2,ZHANG Shu Xian / ZHENG Si Wei (11),13,2053,JIN Yu Jia / WONG Jia Lin,80.0,1713
2022-08-25,Round 3,MS,LOH Kean Yew (8) Rank 8 Elo 2240 (+8),21-11 / 11-4 Ret.,NG Ka Long Angus (10) Rank 11 Elo 2147 (-8),22,https://badmintonranks.com/tournament?id=10803,2,LOH Kean Yew (8),8,2240,NG Ka Long Angus (10),11.0,2147
2022-08-25,Round 3,WD,KIM So Y.. / KONG H.. (4) Rank 4 Elo 2076 (+29),21-19 / 21-19,JEONG .. / KIM Hye .. (9) Rank 10 Elo 2090 (-28),64,https://badmintonranks.com/tournament?id=10803,3,KIM So Yeong / KONG Hee Yong (4),4,2076,JEONG Na Eun / KIM Hye Rin (9),10.0,2090
2022-08-25,Round 3,MS,ZHAO Jun Peng Rank 23 Elo 2155 (+44),21-19 / 11-21 / 21-19,LEE Zii Jia (5) Rank 5 Elo 2403 (-44),65,https://badmintonranks.com/tournament?id=10803,3,ZHAO Jun Peng,23,2155,LEE Zii Jia (5),5.0,2403
2022-08-25,Round 3,MS,PRANNOY H. S. Rank 18 Elo 2240 (+30),17-21 / 21-16 / 21-17,Lakshya SEN (9) Rank 10 Elo 2277 (-29),75,https://badmintonranks.com/tournament?id=10803,3,PRANNOY H. S.,18,2240,Lakshya SEN (9),10.0,2277
2022-08-25,Round 3,MS,Anthony Sinisuka GIN.. (6) Rank 6 Elo 2321 (+13),21-11 / 13-21 / 21-18,SHI Yu Qi Rank 25 Elo 2124 (-13),61,https://badmintonranks.com/tournament?id=10803,3,Anthony Sinisuka GINTING (6),6,2321,SHI Yu Qi,25.0,2124
2022-08-25,Round 3,MD,Aaron CH.. / SOH Wo.. (6) Rank 6 Elo 2128 (+18),21-17 / 21-19,GOH Sze.. / Nur IZZU.. (11) Rank 12 Elo 2010 (-19),42,https://badmintonranks.com/tournament?id=10803,3,Aaron CHIA / SOH Wooi Yik (6),6,2128,GOH Sze Fei / Nur IZZUDDIN (11),12.0,2010
2022-08-25,Round 3,WD,Nami MA.. / Chiharu .. (5) Rank 5 Elo 2268 (+14),21-16 / 21-16,Pearly TA.. / THINAAH.. (10) Rank 11 Elo 2085 (-14),44,https://badmintonranks.com/tournament?id=10803,3,Nami MATSUYAMA / Chiharu SHIDA (5),5,2268,Pearly TAN / THINAAH Muralitharan (10),11.0,2085
2022-08-25,Round 3,MD,Takuro H.. / Yugo KO.. (2) Rank 2 Elo 2208 (+6),21-12 / 21-14,Alexande.. / Adam HA.. Rank 36 Elo 1860 (-8),32,https://badmintonranks.com/tournament?id=10803,3,Takuro HOKI / Yugo KOBAYASHI (2),2,2208,Alexander DUNN / Adam HALL,36.0,1860
2022-08-25,Round 3,XD,TAN Kian.. / LAI Pei Ji.. (8) Rank 11 Elo 1941 (+25),21-12 / 21-14,Kyohei Y.. / Naru SHI.. Rank 29 Elo 1884 (-26),41,https://badmintonranks.com/tournament?id=10803,3,TAN Kian Meng / LAI Pei Jing (8),11,1941,Kyohei YAMASHITA / Naru SHINOYA,29.0,1884
2022-08-25,Round 3,WS,Busanan ONGBAMRU.. (12) Rank 12 Elo 2143 (+13),21-17 / 16-21 / 21-13,Saina NEHWAL Rank 33 Elo 1941 (-14),64,https://badmintonranks.com/tournament?id=10803,3,Busanan ONGBAMRUNGPHAN (12),12,2143,Saina NEHWAL,33.0,1941
2022-08-25,Round 3,MS,Viktor AXELSEN (1) Rank 1 Elo 2669 (+2),21-19 / 21-16,Sitthikom THAMMASIN Rank 33 Elo 2044 (-1),49,https://badmintonranks.com/tournament?id=10803,3,Viktor AXELSEN (1),1,2669,Sitthikom THAMMASIN,33.0,2044
2022-08-25,Round 3,MD,Satwiksai.. / Chirag S.. (7) Rank 7 Elo 2100 (+9),21-12 / 21-10,Jeppe BA.. / Lasse MØ.. Rank 32 Elo 1802 (-10),35,https://badmintonranks.com/tournament?id=10803,3,Satwiksairaj RANKIREDDY / Chirag SHETTY (7),7,2100,Jeppe BAY / Lasse MØLHEDE,32.0,1802
2022-08-25,Round 3,WS,HAN Yue Rank 22 Elo 2059 (+44),21-11 / 21-13,WANG Zhi Yi (11) Rank 11 Elo 2311 (-44),39,https://badmintonranks.com/tournament?id=10803,3,HAN Yue,22,2059,WANG Zhi Yi (11),11.0,2311
2022-08-25,Round 3,XD,Mark LA.. / Isabel LO.. (9) Rank 12 Elo 1982 (+51),21-16 / 21-14,Dechapol.. / Sapsiree .. (2) Rank 1 Elo 2338 (-48),38,https://badmintonranks.com/tournament?id=10803,3,Mark LAMSFUSS / Isabel LOHAU (9),12,1982,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI (2),1.0,2338
2022-08-25,Round 3,XD,WANG Yi.. / HUANG .. (4) Rank 4 Elo 2234 (+10),21-16 / 21-14,Rinov RI.. / Pitha Han.. (13) Rank 18 Elo 1968 (-10),38,https://badmintonranks.com/tournament?id=10803,3,WANG Yi Lyu / HUANG Dong Ping (4),4,2234,Rinov RIVALDY / Pitha Haningtyas MENTARI (13),18.0,1968
2022-08-25,Round 3,MS,CHOU Tien Chen (4) Rank 4 Elo 2261 (+15),21-16 / 17-21 / 21-18,LEE Cheuk Yiu (14) Rank 15 Elo 2092 (-15),71,https://badmintonranks.com/tournament?id=10803,3,CHOU Tien Chen (4),4,2261,LEE Cheuk Yiu (14),15.0,2092
2022-08-25,Round 3,XD,Yuta WAT.. / Arisa IGA.. (3) Rank 3 Elo 2250 (+8),21-12 / 21-19,Robin TA.. / Selena PI.. (15) Rank 21 Elo 1929 (-8),40,https://badmintonranks.com/tournament?id=10803,3,Yuta WATANABE / Arisa IGAKI (3),3,2250,Robin TABELING / Selena PIEK (15),21.0,1929
2022-08-25,Round 3,XD,TANG Ch.. / TSE Ying.. (6) Rank 7 Elo 2037 (+22),21-10 / 21-15,HEE Yon.. / TAN Wei .. Rank 33 Elo 1962 (-23),30,https://badmintonranks.com/tournament?id=10803,3,TANG Chun Man / TSE Ying Suet (6),7,2037,HEE Yong KWON / TAN Wei Qiang,33.0,1962
2022-08-25,Round 3,XD,ZHENG .. / HUANG .. (1) Rank 2 Elo 2445 (+4),21-9 / 19-21 / 21-19,Supak JO.. / Supissar.. (14) Rank 20 Elo 2005 (-4),49,https://badmintonranks.com/tournament?id=10803,3,ZHENG Si Wei / HUANG Dong Ping (1),2,2445,Supak JOMKOH / Supissara PACHARAMONGKOL (14),20.0,2005
2022-08-25,Round 3,XD,GOH Soo.. / LAI Shev.. (11) Rank 14 Elo 1973 (+38),21-16 / 21-4,Thom GI.. / Delphine .. (7) Rank 9 Elo 2091 (-36),38,https://badmintonranks.com/tournament?id=10803,3,GOH Soon Huat / LAI Shevon Jemie (11),14,1973,Thom GICQUEL / Delphine DELRUE (7),9.0,2091
2022-08-25,Round 3,MD,Fajar ALF.. / Muhamm.. (5) Rank 5 Elo 2222 (+8),21-19 / 21-16,Akira KO.. / Taichi SA.. (16) Rank 22 Elo 1931 (-9),45,https://badmintonranks.com/tournament?id=10803,3,Fajar ALFIAN / Muhammad Shohibul FIKRI (5),5,2222,Akira KOGA / Taichi SAITO (16),22.0,1931
2022-08-25,Round 3,XD,SEO Seu.. / CHAE Yu.. (5) Rank 6 Elo 2083 (+10),23-21 / 21-12,Rehan N.. / Lisa Ayu K.. Rank 44 Elo 1823 (-13),44,https://badmintonranks.com/tournament?id=10803,4,SEO Seung Jae / CHAE Yu Jung (5),6,2083,Rehan Naufal KUSHARJANTO / Lisa Ayu KUSUMAWATI,44.0,1823
2022-08-25,Round 3,WS,TAI Tzu Ying (2) Rank 2 Elo 2531 (+1),21-15 / 21-10,VU Thi Trang Rank 80 Elo 1818 (-1),35,https://badmintonranks.com/tournament?id=10803,4,TAI Tzu Ying (2),2,2531,VU Thi Trang,80.0,1818
2022-08-25,Round 3,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2372 (+16),21-18 / 21-7,Sayaka TAKAHASHI (14) Rank 14 Elo 2229 (-17),36,https://badmintonranks.com/tournament?id=10803,4,Akane YAMAGUCHI (1),1,2372,Sayaka TAKAHASHI (14),14.0,2229
2022-08-25,Round 3,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2286 (+3),21-15 / 21-9,Maiken F.. / Sara THY.. (12) Rank 16 Elo 1798 (-3),41,https://badmintonranks.com/tournament?id=10803,4,CHEN Qi Ming / JIA Yi Fan (1),1,2286,Maiken FRUERGAARD / Sara THYGESEN (12),16.0,1798
2022-08-25,Round 3,MS,Jonatan CHRISTIE (7) Rank 7 Elo 2213 (+20),24-22 / 21-16,WANG Tzu Wei (15) Rank 16 Elo 2122 (-21),54,https://badmintonranks.com/tournament?id=10803,4,Jonatan CHRISTIE (7),7,2213,WANG Tzu Wei (15),16.0,2122
2022-08-25,Round 3,WS,Carolina MARIN (5) Rank 5 Elo 2352 (+25),16-21 / 21-15 / 22-20,HE Bing Jiao (9) Rank 9 Elo 2330 (-25),76,https://badmintonranks.com/tournament?id=10803,4,Carolina MARIN (5),5,2352,HE Bing Jiao (9),9.0,2330
2022-08-25,Round 3,WD,Mayu MA.. / Wakana .. (6) Rank 6 Elo 2110 (+20),21-13 / 21-9,DU Yue / LI Wen M.. (13) Rank 19 Elo 2015 (-20),47,https://badmintonranks.com/tournament?id=10803,4,Mayu MATSUMOTO / Wakana NAGAHARA (6),6,2110,DU Yue / LI Wen Mei (13),19.0,2015
2022-08-25,Round 3,MD,Ben LANE / Sean VE.. (14) Rank 18 Elo 1874 (+54),21-15 / 21-9,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2225 (-47),26,https://badmintonranks.com/tournament?id=10803,4,Ben LANE / Sean VENDY (14),18,1874,Marcus Fernaldi GIDEON / Kevin Sanjaya SUKAMULJO (1),1.0,2225
2022-08-25,Round 3,WD,Jongkolp.. / Rawinda .. (7) Rank 8 Elo 1965 (+28),19-21 / 21-10 / 21-12,Rin IWAN.. / Kie NAK.. (15) Rank 21 Elo 1951 (-27),74,https://badmintonranks.com/tournament?id=10803,4,Jongkolphan KITITHARAKUL / Rawinda PRAJONGJAI (7),8,1965,Rin IWANAGA / Kie NAKANISHI (15),21.0,1951
2022-08-25,Round 3,WS,CHEN Yu Fei (4) Rank 4 Elo 2523 (+7),21-17 / 17-21 / 21-10,Pornpawee CHOCHU.. (10) Rank 10 Elo 2210 (-8),75,https://badmintonranks.com/tournament?id=10803,4,CHEN Yu Fei (4),4,2523,Pornpawee CHOCHUWONG (10),10.0,2210
2022-08-25,Round 3,MD,M.R.ARJ.. / DHRUV K.. Rank 35 Elo 1879 (+33),18-21 / 21-15 / 21-16,HEE Yon.. / LOH Kean.. Rank 41 Elo 1907 (-32),58,https://badmintonranks.com/tournament?id=10803,4,M.R. ARJUN / DHRUV KAPILA,35,1879,HEE Yong KWON / LOH Kean Yew,41.0,1907
2022-08-25,Round 3,MD,Hendra S.. / Mohamm.. (3) Rank 3 Elo 2056 (+19),21-18 / 23-21,Mark LA.. / Marvin S.. (12) Rank 13 Elo 1942 (-20),40,https://badmintonranks.com/tournament?id=10803,4,Hendra SETIAWAN / Mohammad AHSAN (3),3,2056,Mark LAMSFUSS / Marvin SEIDEL (12),13.0,1942
2022-08-25,Round 3,WD,LEE So H.. / SHIN Se.. (3) Rank 3 Elo 2092 (+7),21-13 / 21-16,Vivian H.. / LIM Chiew.. Rank 35 Elo 1748 (-9),49,https://badmintonranks.com/tournament?id=10803,4,LEE So Hee / SHIN Se Eum (3),3,2092,Vivian HO / LIM Chiew Sien,35.0,1748
2022-08-25,Round 3,WS,Michelle LI (13) Rank 13 Elo 2046 (+48),25-23 / 16-21 / 21-13,Ratchanok INTANON (8) Rank 8 Elo 2374 (-46),71,https://badmintonranks.com/tournament?id=10803,4,Michelle LI (13),13,2046,Ratchanok INTANON (8),8.0,2374
2022-08-25,Round 3,WS,AN Se Young (3) Rank 3 Elo 2439 (+3),21-12 / 21-10,ZHANG Beiwen (16) Rank 16 Elo 1988 (-4),33,https://badmintonranks.com/tournament?id=10803,4,AN Se Young (3),3,2439,ZHANG Beiwen (16),16.0,1988
2022-08-24,Round 2,WD,JEONG .. / KIM Hye .. (9) Rank 10 Elo 2076 (+14),21-13 / 21-12,Anna Chi.. / TEOH Mei.. Rank 33 Elo 1895 (-16),42,https://badmintonranks.com/tournament?id=10803,4,JEONG Na Eun / KIM Hye Rin (9),10,2076,Anna CHING / TEOH Mei Xing,33.0,1895
2022-08-24,Round 2,WS,TAI Tzu Ying (2) Rank 2 Elo 2531 (+0),21-9 / 21-12,Martina REPISKA Rank 78 Elo 1645 (-1),26,https://badmintonranks.com/tournament?id=10803,4,TAI Tzu Ying (2),2,2531,Martina REPISKA,78.0,1645
2022-08-24,Round 2,MD,Alexande.. / Adam HA.. Rank 36 Elo 1819 (+41),17-21 / 21-19 / 21-15,Muhamm.. / Bagas M.. (15) Rank 19 Elo 1907 (-36),50,https://badmintonranks.com/tournament?id=10803,4,Alexander DUNN / Adam HALL,36,1819,Muhammad Shohibul FIKRI / Bagas MAULANA (15),19.0,1907
2022-08-24,Round 2,MS,PRANNOY H. S. Rank 18 Elo 2210 (+30),21-17 / 21-16,Kento MOMOTA (2) Rank 2 Elo 2265 (-30),54,https://badmintonranks.com/tournament?id=10803,4,PRANNOY H. S.,18,2210,Kento MOMOTA (2),2.0,2265
2022-08-24,Round 2,XD,TANG Ch.. / TSE Ying.. (6) Rank 7 Elo 2024 (+13),21-16 / 21-11,GUO Xin .. / ZHANG S.. Rank 32 Elo 1811 (-15),38,https://badmintonranks.com/tournament?id=10803,4,TANG Chun Man / TSE Ying Suet (6),7,2024,GUO Xin Wa / ZHANG Shu Xian,32.0,1811
2022-08-24,Round 2,MD,Jeppe BA.. / Lasse MØ.. Rank 32 Elo 1754 (+48),21-18 / 23-21,GOH V S.. / TAN Wee.. (13) Rank 15 Elo 1862 (-40),34,https://badmintonranks.com/tournament?id=10803,5,Jeppe BAY / Lasse MØLHEDE,32,1754,GOH V Shem / TAN Wee Kiong (13),15.0,1862
