date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2023-09-08,Quarter final,XD,CHEN Ta.. / TOH Ee W.. Rank 11 Elo 2081 (+26),21-15 / 13-21 / 21-16,YE Hong .. / LEE Chia .. Rank 15 Elo 2062 (-26),55,https://badmintonranks.com/tournament?id=12750,2,CHEN Ta.. / TOH Ee W..,11.0,2081,YE Hong .. / LEE Chia ..,15.0,2062
2023-09-08,Quarter final,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2291 (+33),17-21 / 21-13 / 21-17,ZHENG .. / HUANG .. (1) Rank 1 Elo 2382 (-33),62,https://badmintonranks.com/tournament?id=12750,2,SEO Seu.. / CHAE Yu.. (5),5.0,2291,ZHENG .. / HUANG .. (1),1.0,2382
2023-09-07,Round 2,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2243 (+2),21-17 / 21-14,Vivian H.. / LIM Chiew.. Rank 35 Elo 1694 (-3),45,https://badmintonranks.com/tournament?id=12750,2,BAEK Ha.. / LEE So H.. (2),2.0,2243,Vivian H.. / LIM Chiew..,35.0,1694
2023-09-07,Round 2,WD,Rena MI.. / Ayako SA.. Rank 13 Elo 2024 (+10),21-11 / 21-18,Anna Chi.. / TEOH Mei.. Rank Elo 1790 (-13),34,https://badmintonranks.com/tournament?id=12750,2,Rena MI.. / Ayako SA..,13.0,2024,Anna Chi.. / TEOH Mei..,,1790
2023-09-07,Round 2,MD,ONG Yew.. / TEO Ee .. (8) Rank 8 Elo 2018 (+16),21-12 / 21-17,Rasmus .. / Frederik S.. Rank 31 Elo 1879 (-18),36,https://badmintonranks.com/tournament?id=12750,2,ONG Yew.. / TEO Ee .. (8),8.0,2018,Rasmus .. / Frederik S..,31.0,1879
2023-09-07,Round 2,MD,KANG Mi.. / SEO Seu.. (6) Rank 4 Elo 2290 (+16),21-19 / 17-21 / 25-23,LEE Yang / WANG Ch.. Rank 14 Elo 2151 (-16),69,https://badmintonranks.com/tournament?id=12750,2,KANG Mi.. / SEO Seu.. (6),4.0,2290,LEE Yang / WANG Ch..,14.0,2151
2023-09-07,Round 2,WD,Mayu MA.. / Wakana .. (4) Rank 6 Elo 2141 (+9),21-12 / 21-15,Maiken F.. / Sara THY.. Rank 20 Elo 1869 (-10),34,https://badmintonranks.com/tournament?id=12750,2,Mayu MA.. / Wakana .. (4),6.0,2141,Maiken F.. / Sara THY..,20.0,1869
2023-09-07,Round 2,WD,Nami MA.. / Chiharu .. (7) Rank 7 Elo 2153 (+9),21-16 / 21-16,HSU Ya .. / LIN Wan .. Rank 24 Elo 1879 (-10),36,https://badmintonranks.com/tournament?id=12750,3,Nami MA.. / Chiharu .. (7),7.0,2153,HSU Ya .. / LIN Wan ..,24.0,1879
2023-09-07,Round 2,MS,LU Guang Zu Rank 15 Elo 2155 (+36),21-19 / 21-12,LI Shi Feng (6) Rank 7 Elo 2301 (-35),53,https://badmintonranks.com/tournament?id=12750,3,LU Guang Zu,15.0,2155,LI Shi Feng (6),7.0,2301
2023-09-07,Round 2,WD,LIU Shen.. / TAN Ning Rank 18 Elo 2058 (+3),21-14 / 21-7,Paula Lyn.. / Lauren LAM Rank 43 Elo 1588 (-7),29,https://badmintonranks.com/tournament?id=12750,3,LIU Shen.. / TAN Ning,18.0,2058,Paula Lyn.. / Lauren LAM,43.0,1588
2023-09-07,Round 2,MD,Muhamm.. / Bagas MA.. Rank 13 Elo 2071 (+23),21-16 / 21-12,Pramudy.. / Yeremia E.. Rank 22 Elo 2026 (-22),32,https://badmintonranks.com/tournament?id=12750,3,Muhamm.. / Bagas MA..,13.0,2071,Pramudy.. / Yeremia E..,22.0,2026
2023-09-07,Round 2,WS,HE Bing Jiao (5) Rank 5 Elo 2383 (+3),21-5 / 21-16,Saena KAWAKAMI Rank 32 Elo 1937 (-4),35,https://badmintonranks.com/tournament?id=12750,3,HE Bing Jiao (5),5.0,2383,Saena KAWAKAMI,32.0,1937
2023-09-07,Round 2,MS,Kodai NARAOKA (4) Rank 3 Elo 2340 (+9),21-19 / 21-8,LIN Chun-Yi Rank 24 Elo 2079 (-10),49,https://badmintonranks.com/tournament?id=12750,3,Kodai NARAOKA (4),3.0,2340,LIN Chun-Yi,24.0,2079
2023-09-07,Round 2,MD,Aaron CH.. / SOH Wo.. (4) Rank 6 Elo 2156 (+13),21-16 / 21-17,HE Ji Ting / ZHOU Ha.. Rank 16 Elo 1972 (-13),40,https://badmintonranks.com/tournament?id=12750,3,Aaron CH.. / SOH Wo.. (4),6.0,2156,HE Ji Ting / ZHOU Ha..,16.0,1972
2023-09-07,Round 2,WD,Apriyani .. / Siti Fadia .. Rank 9 Elo 2151 (+20),21-16 / 21-18,JEONG .. / KIM Hye J.. Rank 12 Elo 2075 (-20),57,https://badmintonranks.com/tournament?id=12750,3,Apriyani .. / Siti Fadia ..,9.0,2151,JEONG .. / KIM Hye J..,12.0,2075
2023-09-07,Round 2,WS,CHEN Yu Fei (3) Rank 3 Elo 2527 (+2),22-20 / 21-9,Aya OHORI Rank 21 Elo 1968 (-2),44,https://badmintonranks.com/tournament?id=12750,3,CHEN Yu Fei (3),3.0,2527,Aya OHORI,21.0,1968
2023-09-07,Round 2,MS,Kanta TSUNEYAMA Rank 17 Elo 2112 (+28),21-9 / 21-8,LEE Cheuk Yiu Rank 16 Elo 2142 (-28),30,https://badmintonranks.com/tournament?id=12750,3,Kanta TSUNEYAMA,17.0,2112,LEE Cheuk Yiu,16.0,2142
2023-09-07,Round 2,MS,SHI Yu Qi (8) Rank 5 Elo 2292 (+14),21-11 / 16-21 / 21-16,Rasmus GEMKE Rank 25 Elo 2127 (-14),72,https://badmintonranks.com/tournament?id=12750,3,SHI Yu Qi (8),5.0,2292,Rasmus GEMKE,25.0,2127
2023-09-07,Round 2,MS,Viktor AXELSEN (1) Rank 1 Elo 2583 (+3),20-22 / 21-6 / 21-14,WANG Tzu Wei Rank 26 Elo 2115 (-3),67,https://badmintonranks.com/tournament?id=12750,3,Viktor AXELSEN (1),1.0,2583,WANG Tzu Wei,26.0,2115
2023-09-07,Round 2,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2421 (+2),21-15 / 21-19,YEUNG .. / YEUNG P.. Rank 25 Elo 1886 (-3),36,https://badmintonranks.com/tournament?id=12750,3,CHEN Qi.. / JIA Yi Fan (1),1.0,2421,YEUNG .. / YEUNG P..,25.0,1886
2023-09-07,Round 2,MD,LIU Yu C.. / OU Xuan .. (7) Rank 7 Elo 2069 (+14),15-21 / 21-17 / 21-18,LEE Fan.. / LEE Fang-.. Rank 26 Elo 1895 (-15),60,https://badmintonranks.com/tournament?id=12750,3,LIU Yu C.. / OU Xuan .. (7),7.0,2069,LEE Fan.. / LEE Fang-..,26.0,1895
2023-09-07,Round 2,MD,Kim AST.. / Anders Sk.. Rank 9 Elo 2153 (+11),21-8 / 21-13,LEE Jhe-.. / YANG Po-.. Rank 20 Elo 1922 (-12),28,https://badmintonranks.com/tournament?id=12750,3,Kim AST.. / Anders Sk..,9.0,2153,LEE Jhe-.. / YANG Po-..,20.0,1922
2023-09-07,Round 2,WS,Carolina MARIN (6) Rank 6 Elo 2493 (+5),21-9 / 21-16,GAO Fang jie Rank 26 Elo 2121 (-6),42,https://badmintonranks.com/tournament?id=12750,3,Carolina MARIN (6),6.0,2493,GAO Fang jie,26.0,2121
2023-09-07,Round 2,WS,Line Højmark KJAERSF.. Rank 30 Elo 2003 (+17),21-19 / 21-10,Yvonne LI Rank 24 Elo 1872 (-19),37,https://badmintonranks.com/tournament?id=12750,3,Line Højmark KJAERSF..,30.0,2003,Yvonne LI,24.0,1872
2023-09-07,Round 2,MS,LOH Kean Yew (7) Rank 8 Elo 2166 (+38),21-17 / 21-12,Anders ANTONSEN Rank 10 Elo 2353 (-38),51,https://badmintonranks.com/tournament?id=12750,3,LOH Kean Yew (7),8.0,2166,Anders ANTONSEN,10.0,2353
2023-09-07,Round 2,MD,LIANG W.. / WANG C.. (3) Rank 3 Elo 2167 (+14),21-14 / 22-20,Akira KO.. / Taichi SAI.. Rank 17 Elo 2009 (-15),39,https://badmintonranks.com/tournament?id=12750,3,LIANG W.. / WANG C.. (3),3.0,2167,Akira KO.. / Taichi SAI..,17.0,2009
2023-09-07,Round 2,MD,Takuro H.. / Yugo KO.. (5) Rank 5 Elo 2147 (+8),21-17 / 21-19,Keiichiro .. / Yoshinori .. Rank 28 Elo 1853 (-9),43,https://badmintonranks.com/tournament?id=12750,3,Takuro H.. / Yugo KO.. (5),5.0,2147,Keiichiro .. / Yoshinori ..,28.0,1853
2023-09-07,Round 2,WD,Yuki FUK.. / Sayaka H.. (5) Rank 4 Elo 2145 (+21),21-16 / 21-16,Pearly TA.. / THINAAH .. Rank 11 Elo 2085 (-22),47,https://badmintonranks.com/tournament?id=12750,4,Yuki FUK.. / Sayaka H.. (5),4.0,2145,Pearly TA.. / THINAAH ..,11.0,2085
2023-09-07,Round 2,WS,TAI Tzu Ying (4) Rank 4 Elo 2522 (+5),21-11 / 21-12,ZHANG Yi Man Rank 19 Elo 2158 (-6),32,https://badmintonranks.com/tournament?id=12750,4,TAI Tzu Ying (4),4.0,2522,ZHANG Yi Man,19.0,2158
2023-09-07,Round 2,WS,AN Se Young (1) Rank 1 Elo 2764 (+3),21-14 / 22-20,WANG Zhi Yi Rank 11 Elo 2254 (-3),40,https://badmintonranks.com/tournament?id=12750,4,AN Se Young (1),1.0,2764,WANG Zhi Yi,11.0,2254
2023-09-07,Round 2,WS,Akane YAMAGUCHI (2) Rank 2 Elo 2483 (+6),22-20 / 21-17,KIM Ga Eun Rank 18 Elo 2151 (-6),43,https://badmintonranks.com/tournament?id=12750,4,Akane YAMAGUCHI (2),2.0,2483,KIM Ga Eun,18.0,2151
2023-09-07,Round 2,MS,Jonatan CHRISTIE (5) Rank 9 Elo 2278 (+6),12-21 / 21-15 / 21-14,Brian YANG Rank 27 Elo 1944 (-7),57,https://badmintonranks.com/tournament?id=12750,4,Jonatan CHRISTIE (5),9.0,2278,Brian YANG,27.0,1944
2023-09-07,Round 2,XD,Thom GI.. / Delphine .. (8) Rank 8 Elo 1976 (+30),21-19 / 21-17,Hiroki MI.. / Natsu SAI.. Rank 17 Elo 2026 (-30),45,https://badmintonranks.com/tournament?id=12750,4,Thom GI.. / Delphine .. (8),8.0,1976,Hiroki MI.. / Natsu SAI..,17.0,2026
2023-09-07,Round 2,WS,HAN Yue Rank 9 Elo 2259 (+9),21-23 / 21-8 / 21-5,NGUYEN Thuy Linh Rank 27 Elo 1989 (-9),54,https://badmintonranks.com/tournament?id=12750,4,HAN Yue,9.0,2259,NGUYEN Thuy Linh,27.0,1989
2023-09-07,Round 2,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 2 Elo 2293 (+9),21-14 / 21-17,TANG Ch.. / TSE Ying .. Rank 22 Elo 2027 (-9),33,https://badmintonranks.com/tournament?id=12750,4,Yuta WAT.. / Arisa IGA.. (2),2.0,2293,TANG Ch.. / TSE Ying ..,22.0,2027
2023-09-07,Round 2,XD,YE Hong .. / LEE Chia .. Rank 15 Elo 2021 (+41),21-18 / 21-19,FENG Ya.. / HUANG .. (3) Rank 3 Elo 2245 (-40),45,https://badmintonranks.com/tournament?id=12750,4,YE Hong .. / LEE Chia ..,15.0,2021,FENG Ya.. / HUANG .. (3),3.0,2245
2023-09-07,Round 2,XD,Dechapol.. / Sapsiree .. (4) Rank 4 Elo 2221 (+14),21-16 / 21-13,Rinov RI.. / Pitha Hani.. Rank 18 Elo 2049 (-14),31,https://badmintonranks.com/tournament?id=12750,4,Dechapol.. / Sapsiree .. (4),4.0,2221,Rinov RI.. / Pitha Hani..,18.0,2049
2023-09-07,Round 2,XD,TAN Kian.. / LAI Pei Jin.. Rank 23 Elo 1855 (+40),18-21 / 21-19 / 21-12,Praveen .. / Melati Dae.. Rank 26 Elo 1979 (-36),58,https://badmintonranks.com/tournament?id=12750,4,TAN Kian.. / LAI Pei Jin..,23.0,1855,Praveen .. / Melati Dae..,26.0,1979
2023-09-07,Round 2,MS,Shesar Hiren RHUSTAV.. Rank 45 Elo 2050 (+36),18-21 / 21-11 / 22-20,NG Tze Yong Rank 22 Elo 2194 (-35),74,https://badmintonranks.com/tournament?id=12750,4,Shesar Hiren RHUSTAV..,45.0,2050,NG Tze Yong,22.0,2194
2023-09-07,Round 2,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2378 (+4),21-5 / 21-17,Dejan FE.. / Gloria Em.. Rank 16 Elo 1981 (-5),34,https://badmintonranks.com/tournament?id=12750,4,ZHENG .. / HUANG .. (1),1.0,2378,Dejan FE.. / Gloria Em..,16.0,1981
2023-09-07,Round 2,XD,SEO Seu.. / CHAE Yu.. (5) Rank 5 Elo 2285 (+6),8-21 / 21-18 / 21-19,Kyohei Y.. / Naru SHI.. Rank 19 Elo 1931 (-6),54,https://badmintonranks.com/tournament?id=12750,4,SEO Seu.. / CHAE Yu.. (5),5.0,2285,Kyohei Y.. / Naru SHI..,19.0,1931
2023-09-07,Round 2,XD,CHEN Ta.. / TOH Ee W.. Rank 11 Elo 2048 (+33),21-15 / 15-21 / 21-18,KIM Won .. / JEONG .. (6) Rank 6 Elo 2148 (-33),59,https://badmintonranks.com/tournament?id=12750,4,CHEN Ta.. / TOH Ee W..,11.0,2048,KIM Won .. / JEONG .. (6),6.0,2148
2023-09-06,Round 1,WD,Rena MI.. / Ayako SA.. Rank 13 Elo 1990 (+34),21-18 / 21-18,ZHANG .. / ZHENG .. (6) Rank 5 Elo 2083 (-33),47,https://badmintonranks.com/tournament?id=12750,4,Rena MI.. / Ayako SA..,13.0,1990,ZHANG .. / ZHENG .. (6),5.0,2083
2023-09-06,Round 1,WD,Anna Chi.. / TEOH Mei.. Rank Elo 1739 (+51),19-21 / 21-15 / 22-20,Febriana .. / Amallia C.. Rank 15 Elo 1885 (-40),73,https://badmintonranks.com/tournament?id=12750,4,Anna Chi.. / TEOH Mei..,,1739,Febriana .. / Amallia C..,15.0,1885
2023-09-06,Round 1,XD,TANG Ch.. / TSE Ying .. Rank 22 Elo 2010 (+17),21-16 / 21-12,Rehan N.. / Lisa Ayu K.. Rank 14 Elo 1882 (-18),35,https://badmintonranks.com/tournament?id=12750,4,TANG Ch.. / TSE Ying ..,22.0,2010,Rehan N.. / Lisa Ayu K..,14.0,1882
2023-09-06,Round 1,WD,LIU Shen.. / TAN Ning Rank 18 Elo 2044 (+14),21-19 / 21-7,LEE Yu Li.. / SHIN Seu.. Rank 22 Elo 1866 (-15),42,https://badmintonranks.com/tournament?id=12750,4,LIU Shen.. / TAN Ning,18.0,2044,LEE Yu Li.. / SHIN Seu..,22.0,1866
2023-09-06,Round 1,MD,LEE Yang / WANG Ch.. Rank 14 Elo 2146 (+5),21-14 / 21-14,SU Ching.. / YE Hong .. Rank 29 Elo 1758 (-7),29,https://badmintonranks.com/tournament?id=12750,4,LEE Yang / WANG Ch..,14.0,2146,SU Ching.. / YE Hong ..,29.0,1758
2023-09-06,Round 1,MD,HE Ji Ting / ZHOU Ha.. Rank 16 Elo 1956 (+16),21-14 / 21-17,CHANG .. / PO Li-Wei Rank 27 Elo 1817 (-19),35,https://badmintonranks.com/tournament?id=12750,5,HE Ji Ting / ZHOU Ha..,16.0,1956,CHANG .. / PO Li-Wei,27.0,1817
2023-09-06,Round 1,WS,HE Bing Jiao (5) Rank 5 Elo 2379 (+4),21-15 / 21-13,SUNG Shuo Yun Rank 29 Elo 1920 (-4),44,https://badmintonranks.com/tournament?id=12750,5,HE Bing Jiao (5),5.0,2379,SUNG Shuo Yun,29.0,1920
2023-09-06,Round 1,MS,SHI Yu Qi (8) Rank 5 Elo 2286 (+6),21-8 / 21-11,Magnus JOHANNESEN Rank 32 Elo 1954 (-7),37,https://badmintonranks.com/tournament?id=12750,5,SHI Yu Qi (8),5.0,2286,Magnus JOHANNESEN,32.0,1954
2023-09-06,Round 1,WS,Saena KAWAKAMI Rank 32 Elo 1892 (+45),12-21 / 22-20 / 22-20,Supanida KATETHONG Rank 16 Elo 2121 (-41),59,https://badmintonranks.com/tournament?id=12750,5,Saena KAWAKAMI,32.0,1892,Supanida KATETHONG,16.0,2121
2023-09-06,Round 1,MD,KANG Mi.. / SEO Seu.. (6) Rank 4 Elo 2280 (+10),21-18 / 15-21 / 21-12,Hendra S.. / Mohamma.. Rank 10 Elo 2037 (-10),52,https://badmintonranks.com/tournament?id=12750,5,KANG Mi.. / SEO Seu.. (6),4.0,2280,Hendra S.. / Mohamma..,10.0,2037
