date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2024-09-20,Quarter final,MD,Muhamm.. / Daniel MA.. Rank 88 Elo 2065 (+17),21-19 / 21-19,Rasmus .. / Frederik .. (8) Rank 14 Elo 1932 (-18),43.0,https://badmintonranks.com/tournament?id=14262,2,Muhamm.. / Daniel MA..,88.0,2065,Rasmus .. / Frederik .. (8),14.0,1932
2024-09-20,Quarter final,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2049 (+48),23-21 / 21-16,JIANG Zh.. / WEI Ya X.. (3) Rank 2 Elo 2398 (-47),34.0,https://badmintonranks.com/tournament?id=14262,2,GOH Soo.. / LAI Shevo..,12.0,2049,JIANG Zh.. / WEI Ya X.. (3),2.0,2398
2024-09-20,Quarter final,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2126 (+22),21-19 / 21-18,MAN Wei.. / TEE Kai .. Rank 13 Elo 2070 (-23),44.0,https://badmintonranks.com/tournament?id=14262,2,GOH Sze.. / Nur IZZU.. (7),12.0,2126,MAN Wei.. / TEE Kai ..,13.0,2070
2024-09-20,Quarter final,WS,Tomoka MIYAZAKI Rank 21 Elo 2035 (+35),21-18 / 21-6,YEO Jia Min Rank 17 Elo 2130 (-34),32.0,https://badmintonranks.com/tournament?id=14262,2,Tomoka MIYAZAKI,21.0,2035,YEO Jia Min,17.0,2130
2024-09-20,Quarter final,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2299 (+6),21-10 / 21-10,Jesper T.. / Amalie M.. Rank 51 Elo 1950 (-7),33.0,https://badmintonranks.com/tournament?id=14262,2,FENG Ya.. / HUANG .. (2),3.0,2299,Jesper T.. / Amalie M..,51.0,1950
2024-09-20,Quarter final,XD,CHENG .. / ZHANG C.. Rank 22 Elo 2084 (+19),21-15 / 21-19,Hiroki MI.. / Natsu SAI.. Rank 20 Elo 1985 (-20),42.0,https://badmintonranks.com/tournament?id=14262,2,CHENG .. / ZHANG C..,22.0,2084,Hiroki MI.. / Natsu SAI..,20.0,1985
2024-09-20,Quarter final,XD,Dejan FE.. / Gloria Em.. Rank 16 Elo 1992 (+17),21-14 / 21-9,HOO Pan.. / CHENG S.. Rank 32 Elo 1851 (-19),35.0,https://badmintonranks.com/tournament?id=14262,2,Dejan FE.. / Gloria Em..,16.0,1992,HOO Pan.. / CHENG S..,32.0,1851
2024-09-19,Round 2,WD,LI Wen M.. / ZHANG S.. Rank 80 Elo 1952 (+38),22-20 / 21-16,KIM So Y.. / KONG H.. (7) Rank 9 Elo 2112 (-37),46.0,https://badmintonranks.com/tournament?id=14262,2,LI Wen M.. / ZHANG S..,80.0,1952,KIM So Y.. / KONG H.. (7),9.0,2112
2024-09-19,Round 2,MS,Kodai NARAOKA (6) Rank 6 Elo 2227 (+22),15-21 / 21-10 / 21-13,LEE Chia Hao Rank 22 Elo 2189 (-23),53.0,https://badmintonranks.com/tournament?id=14262,2,Kodai NARAOKA (6),6.0,2227,LEE Chia Hao,22.0,2189
2024-09-19,Round 2,WD,BAEK Ha.. / LEE So H.. (1) Rank 2 Elo 2296 (+1),21-14 / 21-11,Polina B.. / Yevheniia .. Rank 43 Elo 1593 (-2),30.0,https://badmintonranks.com/tournament?id=14262,2,BAEK Ha.. / LEE So H.. (1),2.0,2296,Polina B.. / Yevheniia ..,43.0,1593
2024-09-19,Round 2,MD,HE Ji Ting / REN Xian.. (5) Rank 7 Elo 2180 (+4),21-11 / 21-16,Daniel LU.. / Mads VES.. Rank 29 Elo 1763 (-6),33.0,https://badmintonranks.com/tournament?id=14262,2,HE Ji Ting / REN Xian.. (5),7.0,2180,Daniel LU.. / Mads VES..,29.0,1763
2024-09-19,Round 2,WD,JEONG .. / KIM Hye .. (8) Rank 11 Elo 2137 (+6),21-8 / 21-12,HSIEH P.. / HUNG En-.. Rank 73 Elo 1811 (-8),29.0,https://badmintonranks.com/tournament?id=14262,2,JEONG .. / KIM Hye .. (8),11.0,2137,HSIEH P.. / HUNG En-..,73.0,1811
2024-09-19,Round 2,MD,Fajar ALF.. / Muhamm.. (4) Rank 6 Elo 2116 (+13),21-15 / 21-8,Andreas .. / Jesper TO.. Rank 24 Elo 1921 (-14),29.0,https://badmintonranks.com/tournament?id=14262,3,Fajar ALF.. / Muhamm.. (4),6.0,2116,Andreas .. / Jesper TO..,24.0,1921
2024-09-19,Round 2,WD,JIA Yi Fan / ZHENG .. (5) Rank Elo 1997 (+10),21-9 / 22-20,SUNG Sh.. / YU Chien .. Rank 37 Elo 1733 (-13),40.0,https://badmintonranks.com/tournament?id=14262,3,JIA Yi Fan / ZHENG .. (5),,1997,SUNG Sh.. / YU Chien ..,37.0,1733
2024-09-19,Round 2,MS,Koki WATANABE Rank 15 Elo 2178 (+16),14-21 / 21-12 / 21-10,WANG Tzu Wei Rank 23 Elo 2046 (-16),60.0,https://badmintonranks.com/tournament?id=14262,3,Koki WATANABE,15.0,2178,WANG Tzu Wei,23.0,2046
2024-09-19,Round 2,MS,Kunlavut VITIDSARN (8) Rank 7 Elo 2396 (+4),21-18 / 21-9,Brian YANG Rank 24 Elo 1992 (-4),39.0,https://badmintonranks.com/tournament?id=14262,3,Kunlavut VITIDSARN (8),7.0,2396,Brian YANG,24.0,1992
2024-09-19,Round 2,WS,Pornpawee CHOCHUW.. Rank 16 Elo 2273 (+11),21-13 / 20-22 / 21-14,Line Højmark KJAERSF.. Rank 18 Elo 2066 (-12),66.0,https://badmintonranks.com/tournament?id=14262,3,Pornpawee CHOCHUW..,16.0,2273,Line Højmark KJAERSF..,18.0,2066
2024-09-19,Round 2,WD,TENG Ch.. / YANG Ch.. Rank 110 Elo 1793 (+59),21-19 / 16-21 / 21-19,Nami MA.. / Chiharu .. (3) Rank 4 Elo 2180 (-46),56.0,https://badmintonranks.com/tournament?id=14262,3,TENG Ch.. / YANG Ch..,110.0,1793,Nami MA.. / Chiharu .. (3),4.0,2180
2024-09-19,Round 2,MD,Kim AST.. / Anders S.. (2) Rank 2 Elo 2152 (+20),21-18 / 22-24 / 21-18,Leo Rolly.. / Bagas MA.. Rank 70 Elo 2071 (-20),57.0,https://badmintonranks.com/tournament?id=14262,3,Kim AST.. / Anders S.. (2),2.0,2152,Leo Rolly.. / Bagas MA..,70.0,2071
2024-09-19,Round 2,MD,ONG Yew.. / TEO Ee Yi Rank 23 Elo 1902 (+26),21-19 / 21-14,LEE Fan.. / LEE Fang-.. Rank 28 Elo 1876 (-27),35.0,https://badmintonranks.com/tournament?id=14262,3,ONG Yew.. / TEO Ee Yi,23.0,1902,LEE Fan.. / LEE Fang-..,28.0,1876
2024-09-19,Round 2,MS,Anders ANTONSEN (5) Rank 5 Elo 2297 (+13),21-12 / 9-21 / 21-18,LOH Kean Yew Rank 11 Elo 2111 (-13),78.0,https://badmintonranks.com/tournament?id=14262,3,Anders ANTONSEN (5),5.0,2297,LOH Kean Yew,11.0,2111
2024-09-19,Round 2,WS,Aya OHORI (7) Rank 9 Elo 2271 (+9),21-17 / 21-11,NGUYEN Thuy Linh Rank 28 Elo 1987 (-8),37.0,https://badmintonranks.com/tournament?id=14262,3,Aya OHORI (7),9.0,2271,NGUYEN Thuy Linh,28.0,1987
2024-09-19,Round 2,MD,Rasmus .. / Frederik .. (8) Rank 14 Elo 1898 (+34),21-16 / 21-18,Ben LANE / Sean VEN.. Rank 15 Elo 1967 (-32),45.0,https://badmintonranks.com/tournament?id=14262,3,Rasmus .. / Frederik .. (8),14.0,1898,Ben LANE / Sean VEN..,15.0,1967
2024-09-19,Round 2,MS,Jonatan CHRISTIE (7) Rank 8 Elo 2338 (+13),16-21 / 21-18 / 22-20,Toma Junior POPOV Rank 19 Elo 2149 (-13),73.0,https://badmintonranks.com/tournament?id=14262,3,Jonatan CHRISTIE (7),8.0,2338,Toma Junior POPOV,19.0,2149
2024-09-19,Round 2,MS,LEI Lan Xi Rank 28 Elo 2161 (+22),21-8 / 21-17,Kenta NISHIMOTO Rank 13 Elo 2119 (-22),40.0,https://badmintonranks.com/tournament?id=14262,3,LEI Lan Xi,28.0,2161,Kenta NISHIMOTO,13.0,2119
2024-09-19,Round 2,XD,GOH Soo.. / LAI Shevo.. Rank 12 Elo 2029 (+20),21-16 / 21-12,Supak JO.. / Supissara .. Rank 23 Elo 1942 (-21),28.0,https://badmintonranks.com/tournament?id=14262,3,GOH Soo.. / LAI Shevo..,12.0,2029,Supak JO.. / Supissara ..,23.0,1942
2024-09-19,Round 2,MD,GOH Sze.. / Nur IZZU.. (7) Rank 12 Elo 2114 (+12),21-14 / 25-23,Junaidi A.. / YAP Roy .. Rank 41 Elo 1902 (-13),41.0,https://badmintonranks.com/tournament?id=14262,3,GOH Sze.. / Nur IZZU.. (7),12.0,2114,Junaidi A.. / YAP Roy ..,41.0,1902
2024-09-19,Round 2,MD,Muhamm.. / Daniel MA.. Rank 88 Elo 2021 (+44),21-19 / 18-21 / 21-17,LIANG W.. / WANG C.. (1) Rank 1 Elo 2308 (-42),54.0,https://badmintonranks.com/tournament?id=14262,3,Muhamm.. / Daniel MA..,88.0,2021,LIANG W.. / WANG C.. (1),1.0,2308
2024-09-19,Round 2,WD,LEE Yu Li.. / SHIN Seu.. Rank 20 Elo 1984 (+40),21-17 / 22-20,Rin IWAN.. / Kie NAK.. (4) Rank 6 Elo 2173 (-39),58.0,https://badmintonranks.com/tournament?id=14262,3,LEE Yu Li.. / SHIN Seu..,20.0,1984,Rin IWAN.. / Kie NAK.. (4),6.0,2173
2024-09-19,Round 2,MS,Anthony Sinisuka GINTI.. Rank 10 Elo 2218 (+42),21-11 / 21-8,SHI Yu Qi (1) Rank 1 Elo 2471 (-41),28.0,https://badmintonranks.com/tournament?id=14262,3,Anthony Sinisuka GINTI..,10.0,2218,SHI Yu Qi (1),1.0,2471
2024-09-19,Round 2,XD,Hiroki MI.. / Natsu SAI.. Rank 20 Elo 1941 (+44),10-21 / 21-19 / 21-16,TANG Ch.. / TSE Ying.. (7) Rank 8 Elo 2174 (-40),56.0,https://badmintonranks.com/tournament?id=14262,3,Hiroki MI.. / Natsu SAI..,20.0,1941,TANG Ch.. / TSE Ying.. (7),8.0,2174
2024-09-19,Round 2,MS,WENG Hong Yang Rank 25 Elo 2140 (+36),20-22 / 21-18 / 21-15,CHOU Tien Chen Rank 9 Elo 2283 (-35),83.0,https://badmintonranks.com/tournament?id=14262,3,WENG Hong Yang,25.0,2140,CHOU Tien Chen,9.0,2283
2024-09-19,Round 2,WD,LIU Shen.. / TAN Ning (2) Rank 3 Elo 2365 (+2),21-18 / 21-12,YEUNG .. / YEUNG P.. Rank 16 Elo 1792 (-2),43.0,https://badmintonranks.com/tournament?id=14262,4,LIU Shen.. / TAN Ning (2),3.0,2365,YEUNG .. / YEUNG P..,16.0,1792
2024-09-19,Round 2,WS,Tomoka MIYAZAKI Rank 21 Elo 2015 (+20),21-15 / 21-15,Julie Dawall JAKOBSEN Rank 38 Elo 1934 (-22),33.0,https://badmintonranks.com/tournament?id=14262,4,Tomoka MIYAZAKI,21.0,2015,Julie Dawall JAKOBSEN,38.0,1934
2024-09-19,Round 2,XD,FENG Ya.. / HUANG .. (2) Rank 3 Elo 2297 (+2),21-12 / 21-10,WANG C.. / HSU Yin-.. Rank Elo 1663 (-3),27.0,https://badmintonranks.com/tournament?id=14262,4,FENG Ya.. / HUANG .. (2),3.0,2297,WANG C.. / HSU Yin-..,,1663
2024-09-19,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 13 Elo 2029 (+41),21-18 / 21-19,KANG Mi.. / SEO Seu.. (3) Rank 3 Elo 2240 (-39),39.0,https://badmintonranks.com/tournament?id=14262,4,MAN Wei.. / TEE Kai ..,13.0,2029,KANG Mi.. / SEO Seu.. (3),3.0,2240
2024-09-19,Round 2,WS,Malvika BANSOD Rank 43 Elo 1829 (+47),21-17 / 19-21 / 21-16,Kirsty GILMOUR Rank 25 Elo 2041 (-40),65.0,https://badmintonranks.com/tournament?id=14262,4,Malvika BANSOD,43.0,1829,Kirsty GILMOUR,25.0,2041
2024-09-19,Round 2,WD,LI Yi jing / LUO Xu m.. Rank 18 Elo 1951 (+45),21-16 / 21-18,Pearly TA.. / THINAAH.. (6) Rank 8 Elo 2226 (-42),40.0,https://badmintonranks.com/tournament?id=14262,4,LI Yi jing / LUO Xu m..,18.0,1951,Pearly TA.. / THINAAH.. (6),8.0,2226
2024-09-19,Round 2,XD,CHENG .. / ZHANG C.. Rank 22 Elo 2073 (+11),22-20 / 19-21 / 21-9,Mads VE.. / Christine .. Rank 24 Elo 1851 (-13),61.0,https://badmintonranks.com/tournament?id=14262,4,CHENG .. / ZHANG C..,22.0,2073,Mads VE.. / Christine ..,24.0,1851
2024-09-19,Round 2,WS,WANG Zhi Yi (3) Rank 5 Elo 2446 (+7),29-27 / 21-11,ZHANG Yi Man Rank 19 Elo 2129 (-7),54.0,https://badmintonranks.com/tournament?id=14262,4,WANG Zhi Yi (3),5.0,2446,ZHANG Yi Man,19.0,2129
2024-09-19,Round 2,WS,GAO Fang jie Rank 34 Elo 2124 (+11),9-21 / 21-13 / 21-17,SUNG Shuo Yun Rank 26 Elo 1908 (-13),68.0,https://badmintonranks.com/tournament?id=14262,4,GAO Fang jie,34.0,2124,SUNG Shuo Yun,26.0,1908
2024-09-19,Round 2,WS,YEO Jia Min Rank 17 Elo 2093 (+37),21-16 / 21-17,Busanan ONGBAMRUN.. Rank 12 Elo 2254 (-37),39.0,https://badmintonranks.com/tournament?id=14262,4,YEO Jia Min,17.0,2093,Busanan ONGBAMRUN..,12.0,2254
2024-09-19,Round 2,XD,Jesper T.. / Amalie M.. Rank 51 Elo 1915 (+35),21-18 / 21-18,TAN Kian.. / LAI Pei Jin.. Rank 17 Elo 2005 (-33),36.0,https://badmintonranks.com/tournament?id=14262,4,Jesper T.. / Amalie M..,51.0,1915,TAN Kian.. / LAI Pei Jin..,17.0,2005
2024-09-19,Round 2,XD,Dejan FE.. / Gloria Em.. Rank 16 Elo 1949 (+43),21-15 / 13-21 / 21-9,CHEN Ta.. / TOH Ee W.. Rank 9 Elo 2187 (-41),56.0,https://badmintonranks.com/tournament?id=14262,4,Dejan FE.. / Gloria Em..,16.0,1949,CHEN Ta.. / TOH Ee W..,9.0,2187
2024-09-19,Round 2,WS,Akane YAMAGUCHI (4) Rank 8 Elo 2459 (+1),17-21 / 21-10 / 21-13,CHIU Pin-Chian Rank 41 Elo 1852 (-1),53.0,https://badmintonranks.com/tournament?id=14262,4,Akane YAMAGUCHI (4),8.0,2459,CHIU Pin-Chian,41.0,1852
2024-09-19,Round 2,XD,HOO Pan.. / CHENG S.. Rank 32 Elo 1827 (+24),21-9 / 21-15,YAP Roy .. / Valeree SI.. Rank 54 Elo 1749 (-28),24.0,https://badmintonranks.com/tournament?id=14262,4,HOO Pan.. / CHENG S..,32.0,1827,YAP Roy .. / Valeree SI..,54.0,1749
2024-09-18,Round 1,WS,Tomoka MIYAZAKI Rank 21 Elo 1996 (+19),16-21 / 21-12 / 21-12,Lalinrat CHAIWAN Rank 100 Elo 1899 (-21),59.0,https://badmintonranks.com/tournament?id=14262,4,Tomoka MIYAZAKI,21.0,1996,Lalinrat CHAIWAN,100.0,1899
2024-09-18,Round 1,MS,Toma Junior POPOV Rank 19 Elo 2123 (+26),23-25 / 26-24 / 21-19,LEONG Jun Hao Rank 29 Elo 2116 (-25),95.0,https://badmintonranks.com/tournament?id=14262,4,Toma Junior POPOV,19.0,2123,LEONG Jun Hao,29.0,2116
2024-09-18,Round 1,XD,JIANG Zh.. / WEI Ya X.. (3) Rank 2 Elo 2397 (+1),21-19 / 21-13,CHIU Hsi.. / LIN Jhih Y.. Rank 97 Elo 1654 (-1),27.0,https://badmintonranks.com/tournament?id=14262,4,JIANG Zh.. / WEI Ya X.. (3),2.0,2397,CHIU Hsi.. / LIN Jhih Y..,97.0,1654
2024-09-18,Round 1,MS,Kenta NISHIMOTO Rank 13 Elo 2106 (+13),4-21 / 21-10 / 23-21,Kiran GEORGE Rank 40 Elo 1928 (-14),60.0,https://badmintonranks.com/tournament?id=14262,4,Kenta NISHIMOTO,13.0,2106,Kiran GEORGE,40.0,1928
2024-09-18,Round 1,MD,Daniel LU.. / Mads VES.. Rank 29 Elo 1746 (+17),21-16 / 21-10,Pongsak.. / Wongsath.. Rank 79 Elo 1539 (-32),32.0,https://badmintonranks.com/tournament?id=14262,4,Daniel LU.. / Mads VES..,29.0,1746,Pongsak.. / Wongsath..,79.0,1539
2024-09-18,Round 1,WS,Julie Dawall JAKOBSEN Rank 38 Elo 1878 (+56),21-14 / 7-21 / 21-19,TAI Tzu Ying (2) Rank 4 Elo 2455 (-48),43.0,https://badmintonranks.com/tournament?id=14262,4,Julie Dawall JAKOBSEN,38.0,1878,TAI Tzu Ying (2),4.0,2455
2024-09-18,Round 1,MD,Leo Rolly.. / Bagas MA.. Rank 70 Elo 2054 (+17),21-13 / 21-14,Kenya MI.. / Hiroki OK.. Rank 19 Elo 1928 (-18),36.0,https://badmintonranks.com/tournament?id=14262,5,Leo Rolly.. / Bagas MA..,70.0,2054,Kenya MI.. / Hiroki OK..,19.0,1928
2024-09-18,Round 1,WS,GAO Fang jie Rank 34 Elo 2082 (+42),21-15 / 21-18,HAN Yue (6) Rank 6 Elo 2338 (-41),48.0,https://badmintonranks.com/tournament?id=14262,5,GAO Fang jie,34.0,2082,HAN Yue (6),6.0,2338
2024-09-18,Round 1,MD,LEE Fan.. / LEE Fang-.. Rank 28 Elo 1828 (+48),21-16 / 21-16,Sabar Ka.. / Moh Reza.. Rank 17 Elo 2040 (-40),35.0,https://badmintonranks.com/tournament?id=14262,5,LEE Fan.. / LEE Fang-..,28.0,1828,Sabar Ka.. / Moh Reza..,17.0,2040
2024-09-18,Round 1,MD,Andreas .. / Jesper TO.. Rank 24 Elo 1887 (+34),21-16 / 21-11,Supak JO.. / Kittinupon.. Rank 16 Elo 1950 (-32),31.0,https://badmintonranks.com/tournament?id=14262,5,Andreas .. / Jesper TO..,24.0,1887,Supak JO.. / Kittinupon..,16.0,1950
2024-09-18,Round 1,WD,TENG Ch.. / YANG Ch.. Rank 110 Elo 1787 (+6),21-11 / 16-21 / 21-11,Rutaparn.. / Swetaparn.. Rank 47 Elo 1396 (-18),46.0,https://badmintonranks.com/tournament?id=14262,5,TENG Ch.. / YANG Ch..,110.0,1787,Rutaparn.. / Swetaparn..,47.0,1396
