event_id,date,tournament,discipline,player,player_id,opponent,opponent_id,sets_for,sets_against,won
13948327,2025-05-29,"Singapore Open 2025, WS",WS,Chen Yu Fei,185150,Sindhu P.,87500,2,1,True
13952611,2025-05-30,"Singapore Open 2025, WS",WS,Chen Yu Fei,185150,Se Young An.,276710,2,0,True
13955574,2025-05-31,"Singapore Open 2025, WS",WS,Chen Yu Fei,185150,Han Y.,231956,2,1,True
13958862,2025-06-01,"Singapore Open 2025, WS",WS,Chen Yu Fei,185150,Wang Zhiyi,243842,2,0,True
13960755,2025-06-04,"Indonesia Open 2025, WS",WS,Chen Yu Fei,185150,Choeikeewong P.,277524,2,0,True
13973266,2025-06-05,"Indonesia Open 2025, WS",WS,Chen Yu Fei,185150,Nidaira N.,195158,2,0,True
13975627,2025-06-06,"Indonesia Open 2025, WS",WS,Chen Yu Fei,185150,Han Y.,231956,,,False
14181948,2025-07-15,"Japan Open 2025, WS",WS,Chen Yu Fei,185150,Buhrova P.,296939,2,0,True
14193590,2025-07-17,"Japan Open 2025, WS",WS,Chen Yu Fei,185150,Michelle Li.,76613,2,1,True
14256572,2025-07-24,"China Open 2025, WS",WS,Akane Yamaguchi,122086,Ongbumrungpan B.,87514,2,0,True
14264185,2025-07-25,"China Open 2025, WS",WS,Akane Yamaguchi,122086,Hooda U.,407075,2,0,True
14271241,2025-07-26,"China Open 2025, WS",WS,Akane Yamaguchi,122086,Wang Zhiyi,243842,0,2,False
14497851,2025-08-26,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Teoh K.,466688,2,0,True
14550893,2025-08-27,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Kim G.,210377,2,0,True
14558854,2025-08-28,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Katethong S.,193799,2,0,True
14567354,2025-08-29,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Han Y.,231956,2,0,True
14577056,2025-08-30,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Wardani P.,299250,2,1,True
14581935,2025-08-31,BWF World Championships Women Singles,,Akane Yamaguchi,122086,Chen Y.,185150,2,0,True
14692067,2025-09-16,"LI-NING China Masters 2025, WS",WS,Akane Yamaguchi,122086,Katethong S.,193799,2,0,True
14702650,2025-09-18,"LI-NING China Masters 2025, WS",WS,Akane Yamaguchi,122086,Michelle Li.,76613,2,0,True
14718020,2025-09-19,"LI-NING China Masters 2025, WS",WS,Akane Yamaguchi,122086,Wardani P.,299250,2,0,True
14723276,2025-09-20,"LI-NING China Masters 2025, WS",WS,Akane Yamaguchi,122086,Se Young An.,276710,0,2,False
14745867,2025-09-24,"Korea Open 2025, WS",WS,Akane Yamaguchi,122086,Sung S.,181866,2,0,True
14760182,2025-09-25,"Korea Open 2025, WS",WS,Akane Yamaguchi,122086,Tung C.,313472,2,0,True
14768411,2025-09-26,"Korea Open 2025, WS",WS,Akane Yamaguchi,122086,Katethong S.,193799,2,1,True
14778744,2025-09-27,"Korea Open 2025, WS",WS,Akane Yamaguchi,122086,Wardani P.,299250,2,0,True
14785436,2025-09-28,"Korea Open 2025, WS",WS,Akane Yamaguchi,122086,Se Young An.,276710,2,0,True
14840707,2025-10-07,"Arctic Open 2025, WS",WS,Akane Yamaguchi,122086,Luo Yu Wu.,466690,2,0,True
14850032,2025-10-09,"Arctic Open 2025, WS",WS,Akane Yamaguchi,122086,Gunji R.,313473,2,0,True
14860804,2025-10-10,"Arctic Open 2025, WS",WS,Akane Yamaguchi,122086,Blichfeldt M.,127230,1,0,True
14867054,2025-10-11,"Arctic Open 2025, WS",WS,Akane Yamaguchi,122086,Kharb A.,516819,2,0,True
14871293,2025-10-12,"Arctic Open 2025, WS",WS,Akane Yamaguchi,122086,Ongbumrungpan B.,87514,2,0,True
14882092,2025-10-15,"Denmark Open 2025, WS",WS,Akane Yamaguchi,122086,Katethong S.,193799,2,0,True
14892957,2025-10-16,"Denmark Open 2025, WS",WS,Akane Yamaguchi,122086,Han Q.,466687,2,0,True
14900982,2025-10-17,"Denmark Open 2025, WS",WS,Akane Yamaguchi,122086,Chiu P.,302386,2,1,True
14907414,2025-10-18,"Denmark Open 2025, WS",WS,Akane Yamaguchi,122086,Se Young An.,276710,1,2,False
14917609,2025-10-21,"French Open 2025, WS",WS,Akane Yamaguchi,122086,Han Q.,466687,2,0,True
14928945,2025-10-23,"French Open 2025, WS",WS,Akane Yamaguchi,122086,Christophersen L.,266052,2,0,True
14940241,2025-10-24,"French Open 2025, WS",WS,Akane Yamaguchi,122086,Chen Y.,185150,1,2,False
13211242,2024-12-11,"World Tour Finals 2024, WS, Group B",,Akane Yamaguchi,122086,Han Y.,231956,0,2,False
13217309,2024-12-12,"World Tour Finals 2024, WS, Group B",,Akane Yamaguchi,122086,Se Young An.,276710,2,1,True
13217307,2024-12-13,"World Tour Finals 2024, WS, Group B",,Akane Yamaguchi,122086,Katethong S.,193799,2,1,True
13587209,2025-03-11,"All England Open 2025, WS",WS,Akane Yamaguchi,122086,Nguyen T.,227776,2,0,True
13595816,2025-03-13,"All England Open 2025, WS",WS,Akane Yamaguchi,122086,Bansod M.,330887,2,0,True
13607481,2025-03-14,"All England Open 2025, WS",WS,Akane Yamaguchi,122086,Miyazaki T.,490088,2,0,True
13613763,2025-03-15,"All England Open 2025, WS",WS,Akane Yamaguchi,122086,Se Young An.,276710,0,2,False
13732402,2025-04-09,"Asia Championships 2025, WS",WS,Akane Yamaguchi,122086,Nguyen T.,227776,2,0,True
13741281,2025-04-10,"Asia Championships 2025, WS",WS,Akane Yamaguchi,122086,Sindhu P.,87500,2,1,True
13745448,2025-04-11,"Asia Championships 2025, WS",WS,Akane Yamaguchi,122086,Chen Y.,185150,0,2,False
13828783,2025-04-29,"BWF Sudirman Cup, 2025, WS",WS,Akane Yamaguchi,122086,Tatranova A.,378691,2,0,True
13841461,2025-05-02,"BWF Sudirman Cup, 2025, WS",WS,Akane Yamaguchi,122086,Hsu W.,257999,2,1,True
13846573,2025-05-03,"BWF Sudirman Cup, 2025, WS",WS,Akane Yamaguchi,122086,Chen Y.,185150,1,2,False
13920995,2025-05-21,"Malaysia Masters 2025, WS",WS,Akane Yamaguchi,122086,Tung C.,313472,2,0,True
13924791,2025-05-22,"Malaysia Masters 2025, WS",WS,Akane Yamaguchi,122086,Okuhara N.,87940,2,1,True
13928475,2025-05-23,"Malaysia Masters 2025, WS",WS,Akane Yamaguchi,122086,Gao F.,454771,2,1,True
13932168,2025-05-24,"Malaysia Masters 2025, WS",WS,Akane Yamaguchi,122086,Han Y.,231956,0,2,False
13941786,2025-05-28,"Singapore Open 2025, WS",WS,Akane Yamaguchi,122086,Buhrova P.,296939,2,0,True
13949734,2025-05-29,"Singapore Open 2025, WS",WS,Akane Yamaguchi,122086,Sung S.,181866,2,0,True
13952610,2025-05-30,"Singapore Open 2025, WS",WS,Akane Yamaguchi,122086,Michelle Li.,76613,2,0,True
13955577,2025-05-31,"Singapore Open 2025, WS",WS,Akane Yamaguchi,122086,Wang Zhiyi,243842,1,2,False
13960816,2025-06-03,"Indonesia Open 2025, WS",WS,Akane Yamaguchi,122086,Kjaersfeldt L.,111511,2,0,True
13969427,2025-06-05,"Indonesia Open 2025, WS",WS,Akane Yamaguchi,122086,Sung S.,181866,2,0,True
13975626,2025-06-06,"Indonesia Open 2025, WS",WS,Akane Yamaguchi,122086,Wardani P.,299250,2,0,True
13979607,2025-06-07,"Indonesia Open 2025, WS",WS,Akane Yamaguchi,122086,Se Young An.,276710,0,2,False
14177472,2025-07-16,"Japan Open 2025, WS",WS,Akane Yamaguchi,122086,Blichfeldt M.,127230,2,0,True
14196386,2025-07-17,"Japan Open 2025, WS",WS,Akane Yamaguchi,122086,Sim Y.,240748,2,0,True
14207336,2025-07-18,"Japan Open 2025, WS",WS,Akane Yamaguchi,122086,Chochuwong P.,134898,2,0,True
14216356,2025-07-19,"Japan Open 2025, WS",WS,Akane Yamaguchi,122086,Wang Zhiyi,243842,0,2,False
14241941,2025-07-23,"China Open 2025, WS",WS,Akane Yamaguchi,122086,Blichfeldt M.,127230,2,0,True
13108602,2024-11-13,"Kumamoto Masters Japan 2024, WS",WS,P. V. Sindhu,87500,Ongbumrungpan B.,87514,2,0,True
13118388,2024-11-14,"Kumamoto Masters Japan 2024, WS",WS,P. V. Sindhu,87500,Michelle Li.,76613,1,2,False
13144205,2024-11-20,"LI-NING China Masters 2024, WS",WS,P. V. Sindhu,87500,Ongbumrungpan B.,87514,2,0,True
13148940,2024-11-21,"LI-NING China Masters 2024, WS",WS,P. V. Sindhu,87500,Yeo J.,211678,1,2,False
13159899,2024-11-27,"India International 2024, WS",WS,P. V. Sindhu,87500,Kharb A.,516819,2,0,True
13172239,2024-11-28,"India International 2024, WS",WS,P. V. Sindhu,87500,Sharma I.,244949,2,1,True
13175531,2024-11-29,"India International 2024, WS",WS,P. V. Sindhu,87500,Wang D.,283308,2,0,True
13179253,2024-11-30,"India International 2024, WS",WS,P. V. Sindhu,87500,Hooda U.,407075,2,0,True
13182881,2024-12-01,"India International 2024, WS",WS,P. V. Sindhu,87500,Luo Yu Wu.,466690,2,0,True
13332408,2025-01-14,"India Open 2025, WS",WS,P. V. Sindhu,87500,Sung S.,181866,2,0,True
13336931,2025-01-16,"India Open 2025, WS",WS,P. V. Sindhu,87500,Suizu M.,491257,2,0,True
13347783,2025-01-17,"India Open 2025, WS",WS,P. V. Sindhu,87500,Mariska G.,174190,1,2,False
13368991,2025-01-22,"Indonesia Masters 2025, WS",WS,P. V. Sindhu,87500,Nguyen T.,227776,0,2,False
13587215,2025-03-12,"All England Open 2025, WS",WS,P. V. Sindhu,87500,Kim G.,210377,1,2,False
13633738,2025-03-19,"Swiss Open 2025, WS",WS,P. V. Sindhu,87500,Jakobsen J.,235364,0,2,False
13732407,2025-04-09,"Asia Championships 2025, WS",WS,P. V. Sindhu,87500,Wardoyo E.,394598,2,0,True
13741281,2025-04-10,"Asia Championships 2025, WS",WS,P. V. Sindhu,87500,Yamaguchi A.,122086,1,2,False
13820917,2025-04-27,"BWF Sudirman Cup, 2025, WS",WS,P. V. Sindhu,87500,Kjaersfeldt L.,111511,0,2,False
13830210,2025-04-29,"BWF Sudirman Cup, 2025, WS",WS,P. V. Sindhu,87500,Wardani P.,299250,0,2,False
13920986,2025-05-21,"Malaysia Masters 2025, WS",WS,P. V. Sindhu,87500,Nguyen T.,227776,1,2,False
13941782,2025-05-27,"Singapore Open 2025, WS",WS,P. V. Sindhu,87500,Zhang W.,337619,2,0,True
13948327,2025-05-29,"Singapore Open 2025, WS",WS,P. V. Sindhu,87500,Chen Y.,185150,1,2,False
13960771,2025-06-03,"Indonesia Open 2025, WS",WS,P. V. Sindhu,87500,Okuhara N.,87940,2,1,True
13969404,2025-06-05,"Indonesia Open 2025, WS",WS,P. V. Sindhu,87500,Chochuwong P.,134898,1,2,False
14177460,2025-07-16,"Japan Open 2025, WS",WS,P. V. Sindhu,87500,Sim Y.,240748,0,2,False
14241938,2025-07-23,"China Open 2025, WS",WS,P. V. Sindhu,87500,Miyazaki T.,490088,2,1,True
14256555,2025-07-24,"China Open 2025, WS",WS,P. V. Sindhu,87500,Hooda U.,407075,1,2,False
11762476,2023-10-21,"Denmark Open 2023, WS",WS,P. V. Sindhu,87500,Marín C.,76651,1,2,False
11770312,2023-10-24,"French Open 2023, WS",WS,P. V. Sindhu,87500,Mariska G.,174190,2,1,True
11772531,2023-10-26,"French Open 2023, WS",WS,P. V. Sindhu,87500,Katethong S.,193799,1,0,False
12122951,2024-03-06,"French Open 2024, WS",WS,P. V. Sindhu,87500,Michelle Li.,76613,2,1,True
12133460,2024-03-07,"French Open 2024, WS",WS,P. V. Sindhu,87500,Zhang B.,141600,2,1,True
12136871,2024-03-08,"French Open 2024, WS",WS,P. V. Sindhu,87500,Chen Y.,185150,1,2,False
12151762,2024-03-12,"All England Open 2024, WS",WS,P. V. Sindhu,87500,Yvonne LI.,234774,1,0,True
12157686,2024-03-14,"All England Open 2024, WS",WS,P. V. Sindhu,87500,Se Young An.,276710,0,2,False
12174200,2024-03-20,"Swiss Open 2024, WS",WS,P. V. Sindhu,87500,Choeikeewong P.,277524,2,0,True
12177302,2024-03-21,"Swiss Open 2024, WS",WS,P. V. Sindhu,87500,Miyazaki T.,490088,1,2,False
12196045,2024-03-27,"Spain Masters 2024, WS",WS,P. V. Sindhu,87500,Zhang W.,337619,2,0,True
12199726,2024-03-28,"Spain Masters 2024, WS",WS,P. V. Sindhu,87500,Huang Y.,311374,2,0,True
12202899,2024-03-29,"Spain Masters 2024, WS",WS,P. V. Sindhu,87500,Katethong S.,193799,1,2,False
12237734,2024-04-10,"Asia Championships 2024, WS",WS,P. V. Sindhu,87500,Goh J.,213650,2,1,True
12240236,2024-04-11,"Asia Championships 2024, WS",WS,P. V. Sindhu,87500,Han Y.,231956,1,2,False
12352612,2024-05-22,"Malaysia Masters 2024, WS",WS,P. V. Sindhu,87500,Gilmour K.,87934,2,0,True
12356174,2024-05-23,"Malaysia Masters 2024, WS",WS,P. V. Sindhu,87500,Sim Y.,240748,2,1,True
12359717,2024-05-24,"Malaysia Masters 2024, WS",WS,P. V. Sindhu,87500,Han Y.,231956,2,1,True
12364077,2024-05-25,"Malaysia Masters 2024, WS",WS,P. V. Sindhu,87500,Ongbumrungpan B.,87514,2,1,True
12368813,2024-05-26,"Malaysia Masters 2024, WS",WS,P. V. Sindhu,87500,Wang Zhiyi,243842,1,2,False
12372633,2024-05-29,"Singapore Open 2024, WS",WS,P. V. Sindhu,87500,Kjaersfeldt L.,111511,2,0,True
12378303,2024-05-30,"Singapore Open 2024, WS",WS,P. V. Sindhu,87500,Marín C.,76651,1,2,False
12390663,2024-06-05,"Indonesia Open 2024, WS",WS,P. V. Sindhu,87500,Hsu W.,257999,1,2,False
12591931,2024-07-28,"Olympic Tournament, Singles, Women",,P. V. Sindhu,87500,Abdul Razzaq F.,387522,2,0,True
12612515,2024-07-31,"Olympic Tournament, Singles, Women",,P. V. Sindhu,87500,Kuuba K.,265533,2,0,True
12631765,2024-08-01,"Olympic Games Women, Final Round",,P. V. Sindhu,87500,Bing Jiao He.,131486,0,2,False
12953983,2024-10-08,"Arctic Open 2024, WS",WS,P. V. Sindhu,87500,Michelle Li.,76613,0,2,False
12972230,2024-10-15,"Denmark Open 2024, WS",WS,P. V. Sindhu,87500,Pai Yu Po.,142646,1,0,True
12992930,2024-10-17,"Denmark Open 2024, WS",WS,P. V. Sindhu,87500,Han Y.,231956,2,1,True
12998433,2024-10-18,"Denmark Open 2024, WS",WS,P. V. Sindhu,87500,Mariska G.,174190,1,2,False
11349796,2023-06-15,"Indonesia Open 2023, WS",WS,He Bing Jiao,131486,Yvonne LI.,234774,2,0,True
11352762,2023-06-16,"Indonesia Open 2023, WS",WS,He Bing Jiao,131486,Se Young An.,276710,1,2,False
11448721,2023-07-19,"Korea Open, Women, 2023, WS",WS,He Bing Jiao,131486,Yeo J.,211678,2,0,True
11449991,2023-07-20,"Korea Open, Women, 2023, WS",WS,He Bing Jiao,131486,Kim G.,210377,0,2,False
11467648,2023-07-25,"Japan Open 2023, WS",WS,He Bing Jiao,131486,Blichfeldt M.,127230,2,1,True
11473158,2023-07-27,"Japan Open 2023, WS",WS,He Bing Jiao,131486,Wang Zhiyi,243842,2,0,True
11479673,2023-07-28,"Japan Open 2023, WS",WS,He Bing Jiao,131486,Zhang B.,141600,2,0,True
11483581,2023-07-29,"Japan Open 2023, WS",WS,He Bing Jiao,131486,Mariska G.,174190,2,1,True
11486653,2023-07-30,"Japan Open 2023, WS",WS,He Bing Jiao,131486,Se Young An.,276710,0,2,False
11561646,2023-08-22,"World Championships 2023, WS",WS,He Bing Jiao,131486,Wardani P.,299250,2,1,True
11567865,2023-08-24,"World Championships 2023, WS",WS,He Bing Jiao,131486,Wang Zhiyi,243842,1,2,False
11611391,2023-09-06,"China Open 2023, WS",WS,He Bing Jiao,131486,Sung S.,181866,2,0,True
11619206,2023-09-07,"China Open 2023, WS",WS,He Bing Jiao,131486,Kawakami S.,195154,2,0,True
11624056,2023-09-08,"China Open 2023, WS",WS,He Bing Jiao,131486,Chen Y.,185150,0,2,False
11744291,2023-10-18,"Denmark Open 2023, WS",WS,He Bing Jiao,131486,Goh J.,213650,2,0,True
11757618,2023-10-19,"Denmark Open 2023, WS",WS,He Bing Jiao,131486,Chochuwong P.,134898,2,1,True
11760193,2023-10-20,"Denmark Open 2023, WS",WS,He Bing Jiao,131486,Chen Y.,185150,0,2,False
11770311,2023-10-24,"French Open 2023, WS",WS,He Bing Jiao,131486,Kjaersfeldt L.,111511,2,0,True
11772237,2023-10-26,"French Open 2023, WS",WS,He Bing Jiao,131486,Zhang Y.,322310,2,1,True
11777709,2023-10-27,"French Open 2023, WS",WS,He Bing Jiao,131486,Chochuwong P.,134898,2,0,True
11779825,2023-10-28,"French Open 2023, WS",WS,He Bing Jiao,131486,Chen Y.,185150,1,2,False
11847044,2023-11-22,"Li-Ning China Masters, WS",WS,He Bing Jiao,131486,Gilmour K.,87934,2,0,True
11850656,2023-11-23,"Li-Ning China Masters, WS",WS,He Bing Jiao,131486,Yvonne LI.,234774,,,True
11853829,2023-11-24,"Li-Ning China Masters, WS",WS,He Bing Jiao,131486,Chen Y.,185150,1,1,False
11954551,2024-01-10,"Malaysia Open 2024, WS",WS,He Bing Jiao,131486,Blichfeldt M.,127230,2,0,True
11961828,2024-01-11,"Malaysia Open 2024, WS",WS,He Bing Jiao,131486,Wang Zhiyi,243842,2,1,True
11964769,2024-01-12,"Malaysia Open 2024, WS",WS,He Bing Jiao,131486,Tai T.,76645,0,2,False
11972374,2024-01-16,"India Open 2024, WS",WS,He Bing Jiao,131486,Michelle Li.,76613,2,0,True
11977630,2024-01-18,"India Open 2024, WS",WS,He Bing Jiao,131486,Chochuwong P.,134898,2,0,True
11981832,2024-01-19,"India Open 2024, WS",WS,He Bing Jiao,131486,Tai T.,76645,0,2,False
10925102,2022-12-08,"World Tour Finals 2022, WS, Group B",,He Bing Jiao,131486,Intanon R.,76653,2,0,True
10925105,2022-12-09,"World Tour Finals 2022, WS, Group B",,He Bing Jiao,131486,Ongbumrungpan B.,87514,2,1,True
10930171,2022-12-10,"World Tour Finals 2022, WS",WS,He Bing Jiao,131486,Tai T.,76645,0,2,False
10979473,2023-01-10,"Malaysia Open 2023, WS",WS,He Bing Jiao,131486,Mariska G.,174190,0,2,False
10994973,2023-01-18,"India Open 2023, WS",WS,He Bing Jiao,131486,Kjaersfeldt L.,111511,2,0,True
10999186,2023-01-19,"India Open 2023, WS",WS,He Bing Jiao,131486,Kim G.,210377,2,0,True
11002873,2023-01-20,"India Open 2023, WS",WS,He Bing Jiao,131486,Zhang B.,141600,2,0,True
11004970,2023-01-21,"India Open 2023, WS",WS,He Bing Jiao,131486,Se Young An.,276710,1,2,False
11011271,2023-01-25,"Indonesia Masters 2023, WS",WS,He Bing Jiao,131486,Okuhara N.,87940,2,1,True
11014209,2023-01-26,"Indonesia Masters 2023, WS",WS,He Bing Jiao,131486,Mariska G.,174190,0,2,False
11112322,2023-03-08,"German Open 2023, WS",WS,He Bing Jiao,131486,Kuuba K.,265533,2,0,True
11114855,2023-03-09,"German Open 2023, WS",WS,He Bing Jiao,131486,Kawakami S.,195154,2,1,True
11119620,2023-03-10,"German Open 2023, WS",WS,He Bing Jiao,131486,Hsu W.,257999,2,0,True
11120950,2023-03-11,"German Open 2023, WS",WS,He Bing Jiao,131486,Se Young An.,276710,0,2,False
11126526,2023-03-15,"All England Open 2023, WS",WS,He Bing Jiao,131486,Wang I.,149906,2,1,True
11133060,2023-03-16,"All England Open 2023, WS",WS,He Bing Jiao,131486,Zhang Y.,322310,2,1,True
11135586,2023-03-17,"All England Open 2023, WS",WS,He Bing Jiao,131486,Tai T.,76645,0,2,False
11237965,2023-04-26,"Asia Championships 2023, WS",WS,He Bing Jiao,131486,Kim G.,210377,2,0,True
11239522,2023-04-27,"Asia Championships 2023, WS",WS,He Bing Jiao,131486,Nguyen T.,227776,2,0,True
11241315,2023-04-28,"Asia Championships 2023, WS",WS,He Bing Jiao,131486,Tai T.,76645,1,2,False
11286262,2023-05-16,"BWF Sudirman Cup, 2023, WS",WS,He Bing Jiao,131486,Yeo J.,211678,2,0,True
11319948,2023-05-31,"Thailand Open 2023, WS",WS,He Bing Jiao,131486,Wardani P.,299250,2,0,True
11322942,2023-06-01,"Thailand Open 2023, WS",WS,He Bing Jiao,131486,Nehwal S.,24621,2,0,True
11324534,2023-06-02,"Thailand Open 2023, WS",WS,He Bing Jiao,131486,Chochuwong P.,134898,2,0,True
11326759,2023-06-03,"Thailand Open 2023, WS",WS,He Bing Jiao,131486,Blichfeldt M.,127230,2,0,True
11328556,2023-06-04,"Thailand Open 2023, WS",WS,He Bing Jiao,131486,Se Young An.,276710,0,2,False
11332024,2023-06-07,"Singapore Open 2023, WS",WS,He Bing Jiao,131486,Wang I.,149906,2,0,True
11337343,2023-06-08,"Singapore Open 2023, WS",WS,He Bing Jiao,131486,Han Y.,231956,2,1,True
11338963,2023-06-09,"Singapore Open 2023, WS",WS,He Bing Jiao,131486,Tai T.,76645,0,2,False
11345375,2023-06-14,"Indonesia Open 2023, WS",WS,He Bing Jiao,131486,Pai Yu Po.,142646,2,1,True
13569003,2025-03-06,"Orleans Masters 2025, WS",WS,Pornpawee Chochuwong,134898,Zhang B.,141600,0,2,False
13587214,2025-03-12,"All England Open 2025, WS",WS,Pornpawee Chochuwong,134898,Nidaira N.,195158,2,1,True
13603186,2025-03-13,"All England Open 2025, WS",WS,Pornpawee Chochuwong,134898,Chiu P.,302386,2,0,True
13609186,2025-03-14,"All England Open 2025, WS",WS,Pornpawee Chochuwong,134898,Wang Zhiyi,243842,0,2,False
13633721,2025-03-19,"Swiss Open 2025, WS",WS,Pornpawee Chochuwong,134898,Chen S.,173316,2,0,True
13640615,2025-03-20,"Swiss Open 2025, WS",WS,Pornpawee Chochuwong,134898,Luo Yu Wu.,466690,2,0,True
13649158,2025-03-21,"Swiss Open 2025, WS",WS,Pornpawee Chochuwong,134898,Kjaersfeldt L.,111511,0,2,False
13820722,2025-04-27,"BWF Sudirman Cup, 2025, WS",WS,Pornpawee Chochuwong,134898,Sin Yan Happy LO.,418580,2,0,True
13842931,2025-05-02,"BWF Sudirman Cup, 2025, WS",WS,Pornpawee Chochuwong,134898,Wardani P.,299250,0,2,False
13892164,2025-05-14,"Thailand Open, WS",WS,Pornpawee Chochuwong,134898,Sin Yan Happy LO.,418580,2,0,True
13895782,2025-05-15,"Thailand Open, WS",WS,Pornpawee Chochuwong,134898,Hooda U.,407075,2,0,True
13900858,2025-05-16,"Thailand Open, WS",WS,Pornpawee Chochuwong,134898,Yeo J.,211678,2,1,True
13909260,2025-05-17,"Thailand Open, WS",WS,Pornpawee Chochuwong,134898,Katethong S.,193799,2,0,True
13913225,2025-05-18,"Thailand Open, WS",WS,Pornpawee Chochuwong,134898,Chen Y.,185150,0,2,False
13941785,2025-05-28,"Singapore Open 2025, WS",WS,Pornpawee Chochuwong,134898,Chiu P.,302386,2,0,True
13949737,2025-05-29,"Singapore Open 2025, WS",WS,Pornpawee Chochuwong,134898,Intanon R.,76653,2,1,True
13952613,2025-05-30,"Singapore Open 2025, WS",WS,Pornpawee Chochuwong,134898,Wang Zhiyi,243842,0,2,False
13960777,2025-06-03,"Indonesia Open 2025, WS",WS,Pornpawee Chochuwong,134898,Chiu P.,302386,2,0,True
13969404,2025-06-05,"Indonesia Open 2025, WS",WS,Pornpawee Chochuwong,134898,Sindhu P.,87500,2,1,True
13975625,2025-06-06,"Indonesia Open 2025, WS",WS,Pornpawee Chochuwong,134898,Se Young An.,276710,0,2,False
14177454,2025-07-16,"Japan Open 2025, WS",WS,Pornpawee Chochuwong,134898,Hooda U.,407075,2,0,True
14196399,2025-07-17,"Japan Open 2025, WS",WS,Pornpawee Chochuwong,134898,Lin H.,234614,2,0,True
14207336,2025-07-18,"Japan Open 2025, WS",WS,Pornpawee Chochuwong,134898,Yamaguchi A.,122086,0,2,False
14241940,2025-07-23,"China Open 2025, WS",WS,Pornpawee Chochuwong,134898,Chiu P.,302386,1,1,False
14497868,2025-08-25,BWF World Championships Women Singles,,Pornpawee Chochuwong,134898,Hooi Y.,249731,2,0,True
14542128,2025-08-27,BWF World Championships Women Singles,,Pornpawee Chochuwong,134898,Jaiswal I.,406438,2,0,True
14558869,2025-08-28,BWF World Championships Women Singles,,Pornpawee Chochuwong,134898,Ongbumrungpan B.,87514,2,0,True
14567764,2025-08-29,BWF World Championships Women Singles,,Pornpawee Chochuwong,134898,Chen Y.,185150,0,2,False
14653562,2025-09-10,"Hong Kong Open 2025, WS",WS,Pornpawee Chochuwong,134898,Opatniput P.,310326,2,1,True
12866421,2024-09-17,"China Open 2024, WS",WS,Pornpawee Chochuwong,134898,Kim G.,210377,2,0,True
12866470,2024-09-19,"China Open 2024, WS",WS,Pornpawee Chochuwong,134898,Kjaersfeldt L.,111511,2,1,True
12870268,2024-09-20,"China Open 2024, WS",WS,Pornpawee Chochuwong,134898,Ohori A.,122080,0,2,False
12889510,2024-09-25,"Macau Open 2024, WS",WS,Pornpawee Chochuwong,134898,Pui C.,312347,2,0,True
12899946,2024-09-26,"Macau Open 2024, WS",WS,Pornpawee Chochuwong,134898,Luo Yu Wu.,466690,0,2,False
12953992,2024-10-08,"Arctic Open 2024, WS",WS,Pornpawee Chochuwong,134898,Choeikeewong P.,277524,2,0,True
12962101,2024-10-10,"Arctic Open 2024, WS",WS,Pornpawee Chochuwong,134898,Yeo J.,211678,0,2,False
12972229,2024-10-16,"Denmark Open 2024, WS",WS,Pornpawee Chochuwong,134898,Han Y.,231956,1,2,False
13108598,2024-11-13,"Kumamoto Masters Japan 2024, WS",WS,Pornpawee Chochuwong,134898,Pai Yu Po.,142646,2,0,True
13119420,2024-11-14,"Kumamoto Masters Japan 2024, WS",WS,Pornpawee Chochuwong,134898,Han Y.,231956,2,1,True
13122949,2024-11-15,"Kumamoto Masters Japan 2024, WS",WS,Pornpawee Chochuwong,134898,Katethong S.,193799,2,0,True
13127563,2024-11-16,"Kumamoto Masters Japan 2024, WS",WS,Pornpawee Chochuwong,134898,Yamaguchi A.,122086,1,2,False
13132761,2024-11-20,"LI-NING China Masters 2024, WS",WS,Pornpawee Chochuwong,134898,Mariska G.,174190,2,0,True
13149008,2024-11-21,"LI-NING China Masters 2024, WS",WS,Pornpawee Chochuwong,134898,Lin H.,234614,2,0,True
13152817,2024-11-22,"LI-NING China Masters 2024, WS",WS,Pornpawee Chochuwong,134898,Gao F.,454771,0,2,False
13304128,2025-01-08,"Malaysia Open 2025, WS",WS,Pornpawee Chochuwong,134898,Upadhyaya A.,341790,2,1,True
13312711,2025-01-09,"Malaysia Open 2025, WS",WS,Pornpawee Chochuwong,134898,Intanon R.,76653,0,2,False
13330883,2025-01-15,"India Open 2025, WS",WS,Pornpawee Chochuwong,134898,Kashyap A.,244950,2,0,True
13341242,2025-01-16,"India Open 2025, WS",WS,Pornpawee Chochuwong,134898,Gao F.,454771,2,1,True
13349277,2025-01-17,"India Open 2025, WS",WS,Pornpawee Chochuwong,134898,Han Y.,231956,2,0,True
13352906,2025-01-18,"India Open 2025, WS",WS,Pornpawee Chochuwong,134898,Miyazaki T.,490088,2,1,True
13356731,2025-01-19,"India Open 2025, WS",WS,Pornpawee Chochuwong,134898,Se Young An.,276710,0,2,False
13368988,2025-01-22,"Indonesia Masters 2025, WS",WS,Pornpawee Chochuwong,134898,AZ Zahra K.,466691,2,0,True
13373985,2025-01-23,"Indonesia Masters 2025, WS",WS,Pornpawee Chochuwong,134898,Hsu W.,257999,1,2,False
