date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
6/3/2026,Quarter final,WD,Pearly TAN / THINAAH Muralitharan (2) Rank 2 Elo 2236 (+11),21-9 / 21-18,Febriana Dwipuji KUSUMA / Meilysa Trias PUSPITASARI Rank 21 Elo 2009 (-12),43,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Pearly TAN / THINAAH Muralitharan (2),2.0,2236,Febriana Dwipuji KUSUMA / Meilysa Trias PUSPITASARI,21.0,2009
6/3/2026,Quarter final,MS,Lakshya SEN Rank 12 Elo 2251 (+28),21-13 / 21-16,LI Shi Feng (6) Rank 6 Elo 2263 (-28),60,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Lakshya SEN,12.0,2251,LI Shi Feng (6),6.0,2263
6/3/2026,Quarter final,XD,YE Hong / Nicole Gonzales CHAN Rank 15 Elo 1939 (+28),21-15 / 21-12,Pakkapon TEERARATSAKUL / Sapsiree TAERATTANACHAI Rank 28 Elo 1923 (-28),33,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,YE Hong / Nicole Gonzales CHAN,15.0,1939,Pakkapon TEERARATSAKUL / Sapsiree TAERATTANACHAI,28.0,1923
6/3/2026,Quarter final,WD,BAEK Ha Na / LEE So Hee (4) Rank 4 Elo 2315 (+23),21-18 / 21-7,Yuki FUKUSHIMA / Mayu MATSUMOTO (5) Rank 6 Elo 2264 (-23),50,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,BAEK Ha Na / LEE So Hee (4),4.0,2315,Yuki FUKUSHIMA / Mayu MATSUMOTO (5),6.0,2264
6/3/2026,Quarter final,MD,Aaron CHIA / SOH Wooi Yik (2) Rank 2 Elo 2089 (+29),21-16 / 20-22 / 21-14,MAN Wei Chong / TEE Kai Wun (6) Rank 6 Elo 2114 (-29),61,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Aaron CHIA / SOH Wooi Yik (2),2.0,2089,MAN Wei Chong / TEE Kai Wun (6),6.0,2114
6/3/2026,Quarter final,MS,LIN Chun-Yi Rank 11 Elo 2247 (+39),21-18 / 21-14,Christo POPOV (5) Rank 5 Elo 2419 (-39),56,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,LIN Chun-Yi,11.0,2247,Christo POPOV (5),5.0,2419
6/3/2026,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2848 (+2),21-11 / 21-14,Putri Kusuma WARDANI (6) Rank 6 Elo 2272 (-2),39,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,AN Se Young (1),1.0,2848,Putri Kusuma WARDANI (6),6.0,2272
6/3/2026,Quarter final,MD,CHEN Bo Yang / LIU Yi Rank 11 Elo 2048 (+23),21-16 / 21-10,Muhammad Shohibul FIKRI / Rahmat HIDAYAT Rank 50 Elo 1989 (-24),40,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,CHEN Bo Yang / LIU Yi,11.0,2048,Muhammad Shohibul FIKRI / Rahmat HIDAYAT,50.0,1989
6/3/2026,Quarter final,XD,GUO Xin Wa / CHEN Fang Hui (6) Rank 6 Elo 2089 (+17),21-17 / 18-21 / 21-15,Amri SYAHNAWI / Nita Violina MARWAH Rank 17 Elo 1947 (-17),80,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,GUO Xin Wa / CHEN Fang Hui (6),6.0,2089,Amri SYAHNAWI / Nita Violina MARWAH,17.0,1947
6/3/2026,Quarter final,MS,Kunlavut VITIDSARN (2) Rank 2 Elo 2460 (+13),21-17 / 21-12,Alwi FARHAN Rank 14 Elo 2264 (-13),61,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Kunlavut VITIDSARN (2),2.0,2460,Alwi FARHAN,14.0,2264
6/3/2026,Quarter final,WS,CHEN Yu Fei (3) Rank 3 Elo 2577 (+7),23-21 / 21-11,Pornpawee CHOCHUWONG (8) Rank 8 Elo 2247 (-7),51,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,CHEN Yu Fei (3),3.0,2577,Pornpawee CHOCHUWONG (8),8.0,2247
6/3/2026,Quarter final,XD,Thom GICQUEL / Delphine DELRUE (5) Rank 5 Elo 2055 (+43),21-16 / 21-16,JIANG Zhen Bang / WEI Ya Xin (2) Rank 2 Elo 2284 (-43),42,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Thom GICQUEL / Delphine DELRUE (5),5.0,2055,JIANG Zhen Bang / WEI Ya Xin (2),2.0,2284
5/3/2026,Round 2,MD,Christo POPOV / Toma Junior POPOV Rank 25 Elo 1906 (+46),21-10 / 15-21 / 21-19,Takuro HOKI / Yugo KOBAYASHI Rank 9 Elo 2154 (-42),62,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Christo POPOV / Toma Junior POPOV,25.0,1906,Takuro HOKI / Yugo KOBAYASHI,9.0,2154
5/3/2026,Round 2,MD,Aaron CHIA / SOH Wooi Yik (2) Rank 2 Elo 2073 (+16),21-15 / 18-21 / 21-18,Junaidi ARIFFIN / YAP Roy King Rank 18 Elo 1918 (-16),63,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Aaron CHIA / SOH Wooi Yik (2),2.0,2073,Junaidi ARIFFIN / YAP Roy King,18.0,1918
5/3/2026,Round 2,WD,Febriana Dwipuji KUSUMA / Meilysa Trias PUSPITASARI Rank 21 Elo 1972 (+37),21-11 / 18-21 / 21-17,Rin IWANAGA / Kie NAKANISHI (6) Rank 7 Elo 2101 (-36),81,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Febriana Dwipuji KUSUMA / Meilysa Trias PUSPITASARI,21.0,1972,Rin IWANAGA / Kie NAKANISHI (6),7.0,2101
5/3/2026,Round 2,WS,Tomoka MIYAZAKI Rank 9 Elo 2132 (+25),18-21 / 21-15 / 24-22,Riko GUNJI Rank 26 Elo 2121 (-25),89,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Tomoka MIYAZAKI,9.0,2132,Riko GUNJI,26.0,2121
5/3/2026,Round 2,MD,KIM Won Ho / SEO Seung Jae (1) Rank 1 Elo 2481 (+2),21-14 / 21-16,Kim ASTRUP / Anders Skaarup RASMUSSEN Rank 10 Elo 1963 (-3),40,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,KIM Won Ho / SEO Seung Jae (1),1.0,2481,Kim ASTRUP / Anders Skaarup RASMUSSEN,10.0,1963
5/3/2026,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2553 (+3),21-19 / 21-18,Supanida KATETHONG Rank 16 Elo 2050 (-3),47,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,WANG Zhi Yi (2),2.0,2553,Supanida KATETHONG,16.0,2050
5/3/2026,Round 2,WD,HSIEH Pei Lan / HUNG En-Tzu (8) Rank 9 Elo 1894 (+35),21-19 / 21-12,Rui HIROKAMI / Sayaka HIROTA Rank 16 Elo 1967 (-33),48,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,HSIEH Pei Lan / HUNG En-Tzu (8),9.0,1894,Rui HIROKAMI / Sayaka HIROTA,16.0,1967
5/3/2026,Round 2,MD,Raymond INDRA / Nikolaus JOAQUIN Rank 17 Elo 2038 (+34),8-21 / 21-14 / 21-16,Fajar ALFIAN / Muhammad Shohibul FIKRI (5) Rank 5 Elo 2129 (-33),55,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Raymond INDRA / Nikolaus JOAQUIN,17.0,2038,Fajar ALFIAN / Muhammad Shohibul FIKRI (5),5.0,2129
5/3/2026,Round 2,WD,Pearly TAN / THINAAH Muralitharan (2) Rank 2 Elo 2231 (+5),21-14 / 21-14,LEE Seo .. / LEE Yeon Woo Rank Elo 1838 (-5),43,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Pearly TAN / THINAAH Muralitharan (2),2.0,2231,LEE Seo .. / LEE Yeon Woo,,1838
5/3/2026,Round 2,MD,LIANG Wei Keng / WANG Chang (3) Rank 3 Elo 2176 (+12),21-17 / 14-21 / 21-11,LEE Jhe-Huei / YANG Po Hsuan Rank 14 Elo 1963 (-13),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,LIANG Wei Keng / WANG Chang (3),3.0,2176,LEE Jhe-Huei / YANG Po Hsuan,14.0,1963
5/3/2026,Round 2,MD,Muhammad Shohibul FIKRI / Rahmat HIDAYAT Rank 50 Elo 1951 (+38),23-21 / 21-16,GOH Sze Fei / Nur IZZUDDIN (8) Rank 8 Elo 2086 (-36),37,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Muhammad Shohibul FIKRI / Rahmat HIDAYAT,50.0,1951,GOH Sze Fei / Nur IZZUDDIN (8),8.0,2086
5/3/2026,Round 2,WD,LIU Sheng Shu / TAN Ning (1) Rank 1 Elo 2451 (+2),21-13 / 21-16,Francesca CORBETT / Jennie GAI Rank 32 Elo 1820 (-2),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,LIU Sheng Shu / TAN Ning (1),1.0,2451,Francesca CORBETT / Jennie GAI,32.0,1820
5/3/2026,Round 2,MD,MAN Wei Chong / TEE Kai Wun (6) Rank 6 Elo 2095 (+19),21-14 / 21-18,CHIU Hsiang Chieh / WANG Chang Rank 12 Elo 1993 (-20),33,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,MAN Wei Chong / TEE Kai Wun (6),6.0,2095,CHIU Hsiang Chieh / WANG Chang,12.0,1993
5/3/2026,Round 2,WD,Yuki FUKUSHIMA / Mayu MATSUMOTO (5) Rank 6 Elo 2258 (+6),21-15 / 21-16,Amallia Cahaya PRATIWI / Siti Fadia Silva RAMADHANTI Rank 78 Elo 1900 (-7),53,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Yuki FUKUSHIMA / Mayu MATSUMOTO (5),6.0,2258,Amallia Cahaya PRATIWI / Siti Fadia Silva RAMADHANTI,78.0,1900
5/3/2026,Round 2,WD,BAEK Ha Na / LEE So Hee (4) Rank 4 Elo 2312 (+3),21-8 / 21-7,Margot LAMBERT / Camille PION Rank 22 Elo 1860 (-4),33,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,BAEK Ha Na / LEE So Hee (4),4.0,2312,Margot LAMBERT / Camille PION,22.0,1860
5/3/2026,Round 2,WD,Sayaka HIROTA / Ayako SAKURAMOTO Rank Elo 1781 (+55),21-6 / 21-17,Gabriela STOEVA / Stefani STOEVA Rank 12 Elo 2034 (-44),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Sayaka HIROTA / Ayako SAKURAMOTO,,1781,Gabriela STOEVA / Stefani STOEVA,12.0,2034
5/3/2026,Round 2,MS,Victor LAI Rank 16 Elo 2131 (+28),21-12 / 21-18,LEE Cheuk Yiu Rank 25 Elo 2149 (-27),46,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Victor LAI,16.0,2131,LEE Cheuk Yiu,25.0,2149
5/3/2026,Round 2,XD,Mads VESTERGAARD / Christine BUSCH Rank 20 Elo 1859 (+59),18-21 / 21-18 / 21-17,FENG Yan Zhe / HUANG Dong Ping (1) Rank 1 Elo 2491 (-50),74,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Mads VESTERGAARD / Christine BUSCH,20.0,1859,FENG Yan Zhe / HUANG Dong Ping (1),1.0,2491
5/3/2026,Round 2,WD,JIA Yi Fan / ZHANG .. (3) Rank 3 Elo 2312 (+4),21-7 / 22-20,Kaho OSAWA / Mai TANABE Rank 19 Elo 1886 (-5),52,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,JIA Yi Fan / ZHANG .. (3),3.0,2312,Kaho OSAWA / Mai TANABE,19.0,1886
5/3/2026,Round 2,MD,CHEN Bo Yang / LIU Yi Rank 11 Elo 2032 (+16),21-19 / 21-17,KANG Khai Xing / Aaron TAI Rank 33 Elo 1886 (-18),48,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,CHEN Bo Yang / LIU Yi,11.0,2032,KANG Khai Xing / Aaron TAI,33.0,1886
5/3/2026,Round 2,WS,Line CHRISTOPHERSEN Rank 23 Elo 1995 (+33),21-18 / 21-11,YEO Jia Min Rank 38 Elo 2076 (-33),36,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Line CHRISTOPHERSEN,23.0,1995,YEO Jia Min,38.0,2076
5/3/2026,Round 2,MS,Alwi FARHAN Rank 14 Elo 2245 (+19),21-13 / 21-19,CHOU Tien Chen (7) Rank 7 Elo 2152 (-20),54,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Alwi FARHAN,14.0,2245,CHOU Tien Chen (7),7.0,2152
5/3/2026,Round 2,MS,Koki WATANABE Rank 24 Elo 2193 (+16),21-9 / 21-13,LEONG Jun Hao Rank 26 Elo 2053 (-16),37,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Koki WATANABE,24.0,2193,LEONG Jun Hao,26.0,2053
5/3/2026,Round 2,XD,YE Hong / Nicole Gonzales CHAN Rank 15 Elo 1916 (+23),21-14 / 21-16,Rasmus KJÆR / Amalie Cecilie KUDSK Rank 34 Elo 1851 (-25),35,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,YE Hong / Nicole Gonzales CHAN,15.0,1916,Rasmus KJÆR / Amalie Cecilie KUDSK,34.0,1851
5/3/2026,Round 2,XD,TANG Chun Man / TSE Ying Suet (7) Rank 7 Elo 2110 (+3),21-19 / 9-8 Ret.,Dhruv KAPILA / Tanisha CRASTO Rank 21 Elo 1821 (-4),40,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,TANG Chun Man / TSE Ying Suet (7),7.0,2110,Dhruv KAPILA / Tanisha CRASTO,21.0,1821
5/3/2026,Round 2,XD,GUO Xin Wa / CHEN Fang Hui (6) Rank 6 Elo 2077 (+12),21-19 / 21-19,Alexander DUNN / Julie MACPHERSON Rank 32 Elo 1875 (-14),47,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,GUO Xin Wa / CHEN Fang Hui (6),6.0,2077,Alexander DUNN / Julie MACPHERSON,32.0,1875
5/3/2026,Round 2,MS,Christo POPOV (5) Rank 5 Elo 2404 (+15),21-12 / 21-17,LOH Kean Yew Rank 10 Elo 2255 (-15),41,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Christo POPOV (5),5.0,2404,LOH Kean Yew,10.0,2255
5/3/2026,Round 2,XD,Amri SYAHNAWI / Nita Violina MARWAH Rank 17 Elo 1906 (+41),22-20 / 21-18,Jafar HIDAYATULLAH / Felisha Alberta SI Rank 10 Elo 2076 (-38),51,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Amri SYAHNAWI / Nita Violina MARWAH,17.0,1906,Jafar HIDAYATULLAH / Felisha Alberta SI,10.0,2076
5/3/2026,Round 2,WS,Akane YAMAGUCHI (4) Rank 4 Elo 2504 (+3),21-19 / 21-17,CHIU Pin-Chian Rank 13 Elo 2008 (-3),44,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Akane YAMAGUCHI (4),4.0,2504,CHIU Pin-Chian,13.0,2008
5/3/2026,Round 2,MS,Kunlavut VITIDSARN (2) Rank 2 Elo 2452 (+8),19-21 / 21-9 / 21-13,Toma Junior POPOV Rank 17 Elo 2139 (-8),75,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Kunlavut VITIDSARN (2),2.0,2452,Toma Junior POPOV,17.0,2139
5/3/2026,Round 2,WS,AN Se Young (1) Rank 1 Elo 2847 (+1),21-15 / 21-11,LIN Hsiang Ti Rank 19 Elo 2002 (-0),37,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,AN Se Young (1),1.0,2847,LIN Hsiang Ti,19.0,2002
5/3/2026,Round 2,MS,LI Shi Feng (6) Rank 6 Elo 2250 (+13),17-21 / 21-12 / 21-11,Nhat NGUYEN Rank 27 Elo 2059 (-13),79,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,LI Shi Feng (6),6.0,2250,Nhat NGUYEN,27.0,2059
5/3/2026,Round 2,XD,JIANG Zhen Bang / WEI Ya Xin (2) Rank 2 Elo 2277 (+7),21-16 / 21-18,GOH Soon Huat / LAI Shevon Jemie Rank 11 Elo 1950 (-7),42,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,JIANG Zhen Bang / WEI Ya Xin (2),2.0,2277,GOH Soon Huat / LAI Shevon Jemie,11.0,1950
5/3/2026,Round 2,MS,LIN Chun-Yi Rank 11 Elo 2210 (+37),21-19 / 21-12,Jonatan CHRISTIE (4) Rank 4 Elo 2368 (-37),48,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,LIN Chun-Yi,11.0,2210,Jonatan CHRISTIE (4),4.0,2368
5/3/2026,Round 2,XD,Pakkapon TEERARATSAKUL / Sapsiree TAERATTANACHAI Rank 28 Elo 1899 (+24),21-15 / 13-21 / 21-15,YANG Po Hsuan / HU Ling Fang Rank 27 Elo 1841 (-26),54,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Pakkapon TEERARATSAKUL / Sapsiree TAERATTANACHAI,28.0,1899,YANG Po Hsuan / HU Ling Fang,27.0,1841
5/3/2026,Round 2,WS,Putri Kusuma WARDANI (6) Rank 6 Elo 2248 (+24),25-23 / 21-15,KIM Ga Eun Rank 14 Elo 2226 (-24),50,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Putri Kusuma WARDANI (6),6.0,2248,KIM Ga Eun,14.0,2226
5/3/2026,Round 2,XD,Thom GICQUEL / Delphine DELRUE (5) Rank 5 Elo 2036 (+19),21-18 / 21-11,Yuichi SHIMABUKURO / Sayaka HIROTA Rank 19 Elo 1930 (-20),43,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Thom GICQUEL / Delphine DELRUE (5),5.0,2036,Yuichi SHIMABUKURO / Sayaka HIROTA,19.0,1930
5/3/2026,Round 2,WS,CHEN Yu Fei (3) Rank 3 Elo 2574 (+3),21-9 / 21-16,Natsuki NIDAIRA Rank 24 Elo 2080 (-2),48,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,CHEN Yu Fei (3),3.0,2574,Natsuki NIDAIRA,24.0,2080
5/3/2026,Round 2,MS,Lakshya SEN Rank 12 Elo 2239 (+12),21-19 / 21-23 / 21-10,NG Ka Long Angus Rank 29 Elo 2037 (-13),81,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Lakshya SEN,12.0,2239,NG Ka Long Angus,29.0,2037
5/3/2026,Round 2,WS,Pornpawee CHOCHUWONG (8) Rank 8 Elo 2224 (+23),21-16 / 24-22,Michelle LI Rank 11 Elo 2189 (-23),59,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Pornpawee CHOCHUWONG (8),8.0,2224,Michelle LI,11.0,2189
4/3/2026,Round 1,MD,GOH Sze Fei / Nur IZZUDDIN (8) Rank 8 Elo 2068 (+18),21-10 / 21-15,Kakeru KUMAGAI / Hiroki NISHI Rank 27 Elo 1955 (-19),31,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,GOH Sze Fei / Nur IZZUDDIN (8),8.0,2068,Kakeru KUMAGAI / Hiroki NISHI,27.0,1955
4/3/2026,Round 1,WD,Rin IWANAGA / Kie NAKANISHI (6) Rank 7 Elo 2094 (+7),21-23 / 21-7 / 21-13,LIN Xiao Min / WANG Yu Qiao Rank 37 Elo 1762 (-9),66,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Rin IWANAGA / Kie NAKANISHI (6),7.0,2094,LIN Xiao Min / WANG Yu Qiao,37.0,1762
