date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2024-06-06,Round 2,XD,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2156 (+14),19-21 / 21-17 / 21-13,LEE Chu.. / NG Tsz Ya.. Rank 23 Elo 1988 (-15),48,https://badmintonranks.com/tournament?id=14083,3,TANG Ch.. / TSE Ying.. (7),7,2156,LEE Chu.. / NG Tsz Ya..,23,1988
2024-06-06,Round 2,WD,Pearly TA.. / THINAAH .. Rank 13 Elo 2008 (+36),21-18 / 21-19,Apriyani .. / Siti Fadia.. (8) Rank 9 Elo 2129 (-34),49,https://badmintonranks.com/tournament?id=14083,3,Pearly TA.. / THINAAH ..,13,2008,Apriyani .. / Siti Fadia.. (8),9,2129
2024-06-06,Round 2,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2515 (+1),21-9 / 21-11,REDDY .. / REDDY Si.. Rank 45 Elo 1777 (-1),27,https://badmintonranks.com/tournament?id=14083,3,ZHENG .. / HUANG .. (1),1,2515,REDDY .. / REDDY Si..,45,1777
2024-06-06,Round 2,MD,LEE Jhe-.. / YANG Po-.. Rank 12 Elo 2086 (+38),21-16 / 21-23 / 21-17,HE Ji Ting / REN Xian.. Rank 8 Elo 2266 (-37),58,https://badmintonranks.com/tournament?id=14083,3,LEE Jhe-.. / YANG Po-..,12,2086,HE Ji Ting / REN Xian..,8,2266
2024-06-06,Round 2,XD,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 1951 (+38),15-21 / 23-21 / 21-14,Mathias .. / Alexandra .. Rank 14 Elo 2100 (-36),60,https://badmintonranks.com/tournament?id=14083,3,TAN Kian.. / LAI Pei Jin..,21,1951,Mathias .. / Alexandra ..,14,2100
2024-06-06,Round 2,MS,Anders ANTONSEN (4) Rank 5 Elo 2340 (+3),21-17 / 21-11,Kantaphon WANGCHA.. Rank 51 Elo 1877 (-4),47,https://badmintonranks.com/tournament?id=14083,3,Anders ANTONSEN (4),5,2340,Kantaphon WANGCHA..,51,1877
2024-06-06,Round 2,MS,Lakshya SEN Rank 14 Elo 2243 (+24),21-9 / 21-15,Kenta NISHIMOTO Rank 12 Elo 2219 (-24),45,https://badmintonranks.com/tournament?id=14083,3,Lakshya SEN,14,2243,Kenta NISHIMOTO,12,2219
2024-06-06,Round 2,WD,BAEK Ha.. / LEE So H.. (2) Rank 2 Elo 2374 (+2),21-13 / 19-21 / 21-13,Tanisha .. / Ashwini P.. Rank 20 Elo 1847 (-3),64,https://badmintonranks.com/tournament?id=14083,3,BAEK Ha.. / LEE So H.. (2),2,2374,Tanisha .. / Ashwini P..,20,1847
2024-06-06,Round 2,MD,GOH Sze.. / Nur IZZUD.. Rank 13 Elo 2071 (+18),16-21 / 21-16 / 21-12,Leo Rolly.. / Daniel MA.. Rank 14 Elo 1964 (-19),59,https://badmintonranks.com/tournament?id=14083,3,GOH Sze.. / Nur IZZUD..,13,2071,Leo Rolly.. / Daniel MA..,14,1964
2024-06-06,Round 2,WS,Gregoria Mariska TUNJ.. Rank 9 Elo 2362 (+13),21-13 / 21-15,Supanida KATETHONG Rank 15 Elo 2191 (-14),34,https://badmintonranks.com/tournament?id=14083,3,Gregoria Mariska TUNJ..,9,2362,Supanida KATETHONG,15,2191
2024-06-06,Round 2,MD,MAN Wei.. / TEE Kai .. Rank 20 Elo 2008 (+20),21-18 / 19-21 / 21-12,Rasmus .. / Frederik S.. Rank 15 Elo 1922 (-21),61,https://badmintonranks.com/tournament?id=14083,3,MAN Wei.. / TEE Kai ..,20,2008,Rasmus .. / Frederik S..,15,1922
2024-06-06,Round 2,WS,SUNG Shuo Yun Rank 31 Elo 1880 (+45),20-22 / 21-14 / 21-17,Ratchanok INTANON Rank 13 Elo 2093 (-40),66,https://badmintonranks.com/tournament?id=14083,3,SUNG Shuo Yun,31,1880,Ratchanok INTANON,13,2093
2024-06-06,Round 2,WD,KIM So Y.. / KONG H.. (6) Rank 6 Elo 2125 (+6),21-13 / 21-11,YEUNG .. / YEUNG P.. Rank 21 Elo 1763 (-7),41,https://badmintonranks.com/tournament?id=14083,3,KIM So Y.. / KONG H.. (6),6,2125,YEUNG .. / YEUNG P..,21,1763
2024-06-06,Round 2,XD,FENG Ya.. / HUANG .. (2) Rank 2 Elo 2375 (+4),21-10 / 22-20,Yuki KAN.. / Misaki MA.. Rank 28 Elo 1911 (-3),42,https://badmintonranks.com/tournament?id=14083,4,FENG Ya.. / HUANG .. (2),2,2375,Yuki KAN.. / Misaki MA..,28,1911
2024-06-06,Round 2,WS,CHEN Yu Fei (2) Rank 2 Elo 2555 (+8),21-10 / 21-11,Aya OHORI Rank 11 Elo 2260 (-8),34,https://badmintonranks.com/tournament?id=14083,4,CHEN Yu Fei (2),2,2555,Aya OHORI,11,2260
2024-06-06,Round 2,MS,SHI Yu Qi (2) Rank 2 Elo 2562 (+5),21-16 / 21-16,LU Guang Zu Rank 15 Elo 2183 (-5),36,https://badmintonranks.com/tournament?id=14083,4,SHI Yu Qi (2),2,2562,LU Guang Zu,15,2183
2024-06-06,Round 2,MS,LEONG Jun Hao Rank 32 Elo 2168 (+34),21-18 / 13-21 / 21-17,CHOU Tien Chen Rank 11 Elo 2291 (-34),67,https://badmintonranks.com/tournament?id=14083,4,LEONG Jun Hao,32,2168,CHOU Tien Chen,11,2291
2024-06-06,Round 2,MS,LI Shi Feng (6) Rank 4 Elo 2282 (+11),21-11 / 21-13,Christo POPOV Rank 24 Elo 2047 (-11),40,https://badmintonranks.com/tournament?id=14083,4,LI Shi Feng (6),4,2282,Christo POPOV,24,2047
2024-06-06,Round 2,WS,WANG Zhi Yi (6) Rank 6 Elo 2445 (+5),21-13 / 21-13,Ester Nurumi Tri WARD.. Rank 35 Elo 2046 (-4),47,https://badmintonranks.com/tournament?id=14083,4,WANG Zhi Yi (6),6,2445,Ester Nurumi Tri WARD..,35,2046
2024-06-06,Round 2,WD,LI Yi jing / LUO Xu m.. Rank 22 Elo 1955 (+47),21-19 / 21-15,Nami MA.. / Chiharu .. (4) Rank 3 Elo 2268 (-43),47,https://badmintonranks.com/tournament?id=14083,4,LI Yi jing / LUO Xu m..,22,1955,Nami MA.. / Chiharu .. (4),3,2268
2024-06-06,Round 2,MD,LU Ching.. / YANG Po .. Rank 25 Elo 1834 (+53),21-16 / 21-14,Aaron CH.. / SOH Wo.. (5) Rank 5 Elo 2165 (-45),38,https://badmintonranks.com/tournament?id=14083,4,LU Ching.. / YANG Po ..,25,1834,Aaron CH.. / SOH Wo.. (5),5,2165
2024-06-06,Round 2,MS,Toma Junior POPOV Rank 23 Elo 2093 (+32),21-18 / 8-21 / 21-12,Rasmus GEMKE Rank 26 Elo 2174 (-31),73,https://badmintonranks.com/tournament?id=14083,4,Toma Junior POPOV,23,2093,Rasmus GEMKE,26,2174
2024-06-06,Round 2,XD,Dechapol.. / Sapsiree .. (6) Rank 6 Elo 2162 (+4),21-8 / 21-13,Adnan M.. / Nita Violin.. Rank 46 Elo 1760 (-6),31,https://badmintonranks.com/tournament?id=14083,4,Dechapol.. / Sapsiree .. (6),6,2162,Adnan M.. / Nita Violin..,46,1760
2024-06-06,Round 2,XD,JIANG Zh.. / WEI Ya X.. (5) Rank 5 Elo 2231 (+10),21-12 / 21-7,YANG Po.. / HU Ling F.. Rank 24 Elo 1979 (-10),24,https://badmintonranks.com/tournament?id=14083,4,JIANG Zh.. / WEI Ya X.. (5),5,2231,YANG Po.. / HU Ling F..,24,1979
2024-06-06,Round 2,WS,Carolina MARIN (3) Rank 3 Elo 2510 (+3),21-12 / 21-7,HSU Wen Chi Rank 26 Elo 2007 (-3),32,https://badmintonranks.com/tournament?id=14083,4,Carolina MARIN (3),3,2510,HSU Wen Chi,26,2007
2024-06-06,Round 2,WS,HAN Yue (7) Rank 7 Elo 2302 (+12),21-17 / 18-21 / 21-12,GAO Fang jie Rank 27 Elo 2099 (-12),66,https://badmintonranks.com/tournament?id=14083,4,HAN Yue (7),7,2302,GAO Fang jie,27,2099
2024-06-06,Round 2,WD,Mayu MA.. / Wakana .. (7) Rank 7 Elo 2181 (+14),19-21 / 21-19 / 21-19,Treesa J.. / GAYATRI .. Rank 25 Elo 2014 (-14),75,https://badmintonranks.com/tournament?id=14083,4,Mayu MA.. / Wakana .. (7),7,2181,Treesa J.. / GAYATRI ..,25,2014
2024-06-06,Round 2,XD,Dejan FE.. / Gloria Em.. Rank 18 Elo 2036 (+44),21-15 / 15-21 / 21-4,SEO Seu.. / CHAE Yu.. (4) Rank 3 Elo 2330 (-43),54,https://badmintonranks.com/tournament?id=14083,4,Dejan FE.. / Gloria Em..,18,2036,SEO Seu.. / CHAE Yu.. (4),3,2330
2024-06-05,Round 1,XD,KIM Won .. / JEONG .. (8) Rank 8 Elo 2168 (+15),21-13 / 17-21 / 21-11,Hiroki MI.. / Natsu SAI.. Rank 10 Elo 2006 (-15),46,https://badmintonranks.com/tournament?id=14083,4,KIM Won .. / JEONG .. (8),8,2168,Hiroki MI.. / Natsu SAI..,10,2006
2024-06-05,Round 1,WS,Ratchanok INTANON Rank 13 Elo 2089 (+4),21-18 / 21-6,AAKARSHI KASHYAP Rank 41 Elo 1681 (-7),34,https://badmintonranks.com/tournament?id=14083,4,Ratchanok INTANON,13,2089,AAKARSHI KASHYAP,41,1681
2024-06-05,Round 1,WS,CHEN Yu Fei (2) Rank 2 Elo 2554 (+1),21-14 / 21-10,Yvonne LI Rank 30 Elo 1865 (-1),33,https://badmintonranks.com/tournament?id=14083,4,CHEN Yu Fei (2),2,2554,Yvonne LI,30,1865
2024-06-05,Round 1,WD,ZHANG .. / ZHENG .. (5) Rank 5 Elo 2213 (+5),21-13 / 21-11,HSU Ya .. / LIN Wan .. Rank 27 Elo 1810 (-6),33,https://badmintonranks.com/tournament?id=14083,4,ZHANG .. / ZHENG .. (5),5,2213,HSU Ya .. / LIN Wan ..,27,1810
2024-06-05,Round 1,MD,Christo P.. / Toma Juni.. Rank 37 Elo 1695 (+42),21-18 / 23-21,Alexande.. / Adam HA.. Rank 32 Elo 1704 (-41),36,https://badmintonranks.com/tournament?id=14083,4,Christo P.. / Toma Juni..,37,1695,Alexande.. / Adam HA..,32,1704
2024-06-05,Round 1,WS,SUNG Shuo Yun Rank 31 Elo 1880 (+0),W.O.,Akane YAMAGUCHI (5) Rank 5 Elo 2451 (-0),0,https://badmintonranks.com/tournament?id=14083,5,SUNG Shuo Yun,31,1880,Akane YAMAGUCHI (5),5,2451
2024-06-05,Round 1,MD,LIANG W.. / WANG C.. (2) Rank 2 Elo 2228 (+3),21-16 / 21-9,XIE Hao .. / ZENG Wei.. Rank 60 Elo 1755 (-5),24,https://badmintonranks.com/tournament?id=14083,5,LIANG W.. / WANG C.. (2),2,2228,XIE Hao .. / ZENG Wei..,60,1755
2024-06-05,Round 1,XD,TAN Kian.. / LAI Pei Jin.. Rank 21 Elo 1924 (+27),21-9 / 21-15,Koceila M.. / Tanina Vio.. Rank 47 Elo 1916 (-27),24,https://badmintonranks.com/tournament?id=14083,5,TAN Kian.. / LAI Pei Jin..,21,1924,Koceila M.. / Tanina Vio..,47,1916
2024-06-05,Round 1,WD,Maiken F.. / Sara THY.. Rank 24 Elo 1850 (+25),21-12 / 21-18,Jesita Put.. / Febi SETI.. Rank 45 Elo 1794 (-27),41,https://badmintonranks.com/tournament?id=14083,5,Maiken F.. / Sara THY..,24,1850,Jesita Put.. / Febi SETI..,45,1794
2024-06-05,Round 1,MD,GOH Sze.. / Nur IZZUD.. Rank 13 Elo 2063 (+8),21-6 / 21-7,DONG A.. / Nyl YAKU.. Rank 35 Elo 1746 (-10),24,https://badmintonranks.com/tournament?id=14083,5,GOH Sze.. / Nur IZZUD..,13,2063,DONG A.. / Nyl YAKU..,35,1746
2024-06-05,Round 1,XD,Mathias .. / Alexandra .. Rank 14 Elo 2086 (+14),18-21 / 21-11 Ret.,Yuta WAT.. / Arisa IGA.. (3) Rank 4 Elo 2207 (-13),35,https://badmintonranks.com/tournament?id=14083,5,Mathias .. / Alexandra ..,14,2086,Yuta WAT.. / Arisa IGA.. (3),4,2207
2024-06-05,Round 1,WS,Aya OHORI Rank 11 Elo 2254 (+6),19-21 / 21-17 / 21-18,PAI Yu Po Rank 28 Elo 1919 (-7),69,https://badmintonranks.com/tournament?id=14083,5,Aya OHORI,11,2254,PAI Yu Po,28,1919
2024-06-05,Round 1,MS,CHOU Tien Chen Rank 11 Elo 2274 (+17),21-17 / 21-14,LIN Chun-Yi Rank 17 Elo 2151 (-17),40,https://badmintonranks.com/tournament?id=14083,5,CHOU Tien Chen,11,2274,LIN Chun-Yi,17,2151
