date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
7/3/2026,Semi final,XD,YE Hong .. / Nicole Go.. Rank 15 Elo 1967 (+42),16-21 / 21-15 / 21-13,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2127 (-40),65,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,YE Hong .. / Nicole Go..,15.0,1967,TANG Ch.. / TSE Ying.. (7),7.0,2127
7/3/2026,Semi final,MS,LIN Chun-Yi Rank 11 Elo 2286 (+41),21-14 / 18-21 / 21-16,Kunlavut VITIDSARN (2) Rank 2 Elo 2473 (-41),78,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,LIN Chun-Yi,11.0,2286,Kunlavut VITIDSARN (2),2.0,2473
7/3/2026,Semi final,XD,Thom GI.. / Delphine .. (5) Rank 5 Elo 2098 (+29),11-21 / 21-18 / 21-12,GUO Xin .. / CHEN Fa.. (6) Rank 6 Elo 2106 (-29),69,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,Thom GI.. / Delphine .. (5),5.0,2098,GUO Xin .. / CHEN Fa.. (6),6.0,2106
6/3/2026,Quarter final,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2483 (+3),16-21 / 21-7 / 21-14,Christo P.. / Toma Juni.. Rank 25 Elo 1952 (-3),67,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,KIM Won .. / SEO Seu.. (1),1.0,2483,Christo P.. / Toma Juni..,25.0,1952
6/3/2026,Quarter final,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2453 (+2),21-11 / 21-16,HSIEH P.. / HUNG E.. (8) Rank 9 Elo 1929 (-3),51,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,LIU Shen.. / TAN Ning (1),1.0,2453,HSIEH P.. / HUNG E.. (8),9.0,1929
6/3/2026,Quarter final,WD,JIA Yi Fan / ZHANG .. (3) Rank 3 Elo 2316 (+3),21-17 / 22-20,Sayaka H.. / Ayako SA.. Rank Elo 1836 (-4),59,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,JIA Yi Fan / ZHANG .. (3),3.0,2316,Sayaka H.. / Ayako SA..,,1836
6/3/2026,Quarter final,WS,WANG Zhi Yi (2) Rank 2 Elo 2556 (+4),21-13 / 8-21 / 21-16,Tomoka MIYAZAKI Rank 9 Elo 2157 (-5),68,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,WANG Zhi Yi (2),2.0,2556,Tomoka MIYAZAKI,9.0,2157
6/3/2026,Quarter final,WS,Akane YAMAGUCHI (4) Rank 4 Elo 2507 (+3),13-21 / 21-17 / 21-10,Line CHRISTOPHERSEN Rank 23 Elo 2028 (-3),56,https://badmintonranks.com/tournament?id=14702,1,All England Open 2026,Akane YAMAGUCHI (4),4.0,2507,Line CHRISTOPHERSEN,23.0,2028
6/3/2026,Quarter final,MS,Victor LAI Rank 16 Elo 2159 (+31),18-21 / 21-17 / 21-15,Koki WATANABE Rank 24 Elo 2209 (-31),79,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Victor LAI,16.0,2159,Koki WATANABE,24.0,2209
6/3/2026,Quarter final,XD,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2113 (+14),21-18 / 19-21 / 21-15,Mads VE.. / Christine .. Rank 20 Elo 1918 (-15),70,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,TANG Ch.. / TSE Ying.. (7),7.0,2113,Mads VE.. / Christine ..,20.0,1918
6/3/2026,Quarter final,MD,Raymond.. / Nikolaus J.. Rank 17 Elo 2072 (+36),21-18 / 21-12,LIANG W.. / WANG C.. (3) Rank 3 Elo 2188 (-36),36,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Raymond.. / Nikolaus J..,17.0,2072,LIANG W.. / WANG C.. (3),3.0,2188
6/3/2026,Quarter final,WD,Pearly TA.. / THINAAH.. (2) Rank 2 Elo 2236 (+11),21-9 / 21-18,Febriana .. / Meilysa Tri.. Rank 21 Elo 2009 (-12),43,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Pearly TA.. / THINAAH.. (2),2.0,2236,Febriana .. / Meilysa Tri..,21.0,2009
6/3/2026,Quarter final,MS,Lakshya SEN Rank 12 Elo 2251 (+28),21-13 / 21-16,LI Shi Feng (6) Rank 6 Elo 2263 (-28),60,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Lakshya SEN,12.0,2251,LI Shi Feng (6),6.0,2263
6/3/2026,Quarter final,XD,YE Hong .. / Nicole Go.. Rank 15 Elo 1939 (+28),21-15 / 21-12,Pakkapo.. / Sapsiree .. Rank 28 Elo 1923 (-28),33,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,YE Hong .. / Nicole Go..,15.0,1939,Pakkapo.. / Sapsiree ..,28.0,1923
6/3/2026,Quarter final,WD,BAEK Ha.. / LEE So H.. (4) Rank 4 Elo 2315 (+23),21-18 / 21-7,Yuki FUK.. / Mayu MA.. (5) Rank 6 Elo 2264 (-23),50,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,BAEK Ha.. / LEE So H.. (4),4.0,2315,Yuki FUK.. / Mayu MA.. (5),6.0,2264
6/3/2026,Quarter final,MD,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2089 (+29),21-16 / 20-22 / 21-14,MAN Wei.. / TEE Kai .. (6) Rank 6 Elo 2114 (-29),61,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Aaron CH.. / SOH Wo.. (2),2.0,2089,MAN Wei.. / TEE Kai .. (6),6.0,2114
6/3/2026,Quarter final,MS,LIN Chun-Yi Rank 11 Elo 2247 (+39),21-18 / 21-14,Christo POPOV (5) Rank 5 Elo 2419 (-39),56,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,LIN Chun-Yi,11.0,2247,Christo POPOV (5),5.0,2419
6/3/2026,Quarter final,WS,AN Se Young (1) Rank 1 Elo 2848 (+2),21-11 / 21-14,Putri Kusuma WARDA.. (6) Rank 6 Elo 2272 (-2),39,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,AN Se Young (1),1.0,2848,Putri Kusuma WARDA.. (6),6.0,2272
6/3/2026,Quarter final,MD,CHEN Bo.. / LIU Yi Rank 11 Elo 2048 (+23),21-16 / 21-10,Muhamm.. / Rahmat HI.. Rank 50 Elo 1989 (-24),40,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,CHEN Bo.. / LIU Yi,11.0,2048,Muhamm.. / Rahmat HI..,50.0,1989
6/3/2026,Quarter final,XD,GUO Xin .. / CHEN Fa.. (6) Rank 6 Elo 2089 (+17),21-17 / 18-21 / 21-15,Amri SYA.. / Nita Violin.. Rank 17 Elo 1947 (-17),80,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,GUO Xin .. / CHEN Fa.. (6),6.0,2089,Amri SYA.. / Nita Violin..,17.0,1947
6/3/2026,Quarter final,MS,Kunlavut VITIDSARN (2) Rank 2 Elo 2460 (+13),21-17 / 21-12,Alwi FARHAN Rank 14 Elo 2264 (-13),61,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Kunlavut VITIDSARN (2),2.0,2460,Alwi FARHAN,14.0,2264
6/3/2026,Quarter final,WS,CHEN Yu Fei (3) Rank 3 Elo 2577 (+7),23-21 / 21-11,Pornpawee CHOCHU.. (8) Rank 8 Elo 2247 (-7),51,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,CHEN Yu Fei (3),3.0,2577,Pornpawee CHOCHU.. (8),8.0,2247
6/3/2026,Quarter final,XD,Thom GI.. / Delphine .. (5) Rank 5 Elo 2055 (+43),21-16 / 21-16,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2284 (-43),42,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Thom GI.. / Delphine .. (5),5.0,2055,JIANG Zh.. / WEI Ya X.. (2),2.0,2284
5/3/2026,Round 2,MD,Christo P.. / Toma Juni.. Rank 25 Elo 1906 (+46),21-10 / 15-21 / 21-19,Takuro H.. / Yugo KOB.. Rank 9 Elo 2154 (-42),62,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Christo P.. / Toma Juni..,25.0,1906,Takuro H.. / Yugo KOB..,9.0,2154
5/3/2026,Round 2,MD,Aaron CH.. / SOH Wo.. (2) Rank 2 Elo 2073 (+16),21-15 / 18-21 / 21-18,Junaidi A.. / YAP Roy .. Rank 18 Elo 1918 (-16),63,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Aaron CH.. / SOH Wo.. (2),2.0,2073,Junaidi A.. / YAP Roy ..,18.0,1918
5/3/2026,Round 2,WD,Febriana .. / Meilysa Tri.. Rank 21 Elo 1972 (+37),21-11 / 18-21 / 21-17,Rin IWAN.. / Kie NAK.. (6) Rank 7 Elo 2101 (-36),81,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Febriana .. / Meilysa Tri..,21.0,1972,Rin IWAN.. / Kie NAK.. (6),7.0,2101
5/3/2026,Round 2,WS,Tomoka MIYAZAKI Rank 9 Elo 2132 (+25),18-21 / 21-15 / 24-22,Riko GUNJI Rank 26 Elo 2121 (-25),89,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,Tomoka MIYAZAKI,9.0,2132,Riko GUNJI,26.0,2121
5/3/2026,Round 2,MD,KIM Won .. / SEO Seu.. (1) Rank 1 Elo 2481 (+2),21-14 / 21-16,Kim AST.. / Anders Sk.. Rank 10 Elo 1963 (-3),40,https://badmintonranks.com/tournament?id=14702,2,All England Open 2026,KIM Won .. / SEO Seu.. (1),1.0,2481,Kim AST.. / Anders Sk..,10.0,1963
5/3/2026,Round 2,WS,WANG Zhi Yi (2) Rank 2 Elo 2553 (+3),21-19 / 21-18,Supanida KATETHONG Rank 16 Elo 2050 (-3),47,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,WANG Zhi Yi (2),2.0,2553,Supanida KATETHONG,16.0,2050
5/3/2026,Round 2,WD,HSIEH P.. / HUNG E.. (8) Rank 9 Elo 1894 (+35),21-19 / 21-12,Rui HIRO.. / Sayaka H.. Rank 16 Elo 1967 (-33),48,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,HSIEH P.. / HUNG E.. (8),9.0,1894,Rui HIRO.. / Sayaka H..,16.0,1967
5/3/2026,Round 2,MD,Raymond.. / Nikolaus J.. Rank 17 Elo 2038 (+34),8-21 / 21-14 / 21-16,Fajar ALF.. / Muhamm.. (5) Rank 5 Elo 2129 (-33),55,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Raymond.. / Nikolaus J..,17.0,2038,Fajar ALF.. / Muhamm.. (5),5.0,2129
5/3/2026,Round 2,WD,Pearly TA.. / THINAAH.. (2) Rank 2 Elo 2231 (+5),21-14 / 21-14,LEE Seo .. / LEE Yeon .. Rank Elo 1838 (-5),43,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Pearly TA.. / THINAAH.. (2),2.0,2231,LEE Seo .. / LEE Yeon ..,,1838
5/3/2026,Round 2,MD,LIANG W.. / WANG C.. (3) Rank 3 Elo 2176 (+12),21-17 / 14-21 / 21-11,LEE Jhe-.. / YANG Po-.. Rank 14 Elo 1963 (-13),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,LIANG W.. / WANG C.. (3),3.0,2176,LEE Jhe-.. / YANG Po-..,14.0,1963
5/3/2026,Round 2,MD,Muhamm.. / Rahmat HI.. Rank 50 Elo 1951 (+38),23-21 / 21-16,GOH Sze.. / Nur IZZU.. (8) Rank 8 Elo 2086 (-36),37,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Muhamm.. / Rahmat HI..,50.0,1951,GOH Sze.. / Nur IZZU.. (8),8.0,2086
5/3/2026,Round 2,WD,LIU Shen.. / TAN Ning (1) Rank 1 Elo 2451 (+2),21-13 / 21-16,Francesc.. / Jennie GA.. Rank 32 Elo 1820 (-2),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,LIU Shen.. / TAN Ning (1),1.0,2451,Francesc.. / Jennie GA..,32.0,1820
5/3/2026,Round 2,MD,MAN Wei.. / TEE Kai .. (6) Rank 6 Elo 2095 (+19),21-14 / 21-18,CHIU Hsi.. / WANG Ch.. Rank 12 Elo 1993 (-20),33,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,MAN Wei.. / TEE Kai .. (6),6.0,2095,CHIU Hsi.. / WANG Ch..,12.0,1993
5/3/2026,Round 2,WD,Yuki FUK.. / Mayu MA.. (5) Rank 6 Elo 2258 (+6),21-15 / 21-16,Amallia C.. / Siti Fadia .. Rank 78 Elo 1900 (-7),53,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Yuki FUK.. / Mayu MA.. (5),6.0,2258,Amallia C.. / Siti Fadia ..,78.0,1900
5/3/2026,Round 2,WD,BAEK Ha.. / LEE So H.. (4) Rank 4 Elo 2312 (+3),21-8 / 21-7,Margot L.. / Camille P.. Rank 22 Elo 1860 (-4),33,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,BAEK Ha.. / LEE So H.. (4),4.0,2312,Margot L.. / Camille P..,22.0,1860
5/3/2026,Round 2,WD,Sayaka H.. / Ayako SA.. Rank Elo 1781 (+55),21-6 / 21-17,Gabriela .. / Stefani ST.. Rank 12 Elo 2034 (-44),45,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Sayaka H.. / Ayako SA..,,1781,Gabriela .. / Stefani ST..,12.0,2034
5/3/2026,Round 2,MS,Victor LAI Rank 16 Elo 2131 (+28),21-12 / 21-18,LEE Cheuk Yiu Rank 25 Elo 2149 (-27),46,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Victor LAI,16.0,2131,LEE Cheuk Yiu,25.0,2149
5/3/2026,Round 2,XD,Mads VE.. / Christine .. Rank 20 Elo 1859 (+59),18-21 / 21-18 / 21-17,FENG Ya.. / HUANG .. (1) Rank 1 Elo 2491 (-50),74,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Mads VE.. / Christine ..,20.0,1859,FENG Ya.. / HUANG .. (1),1.0,2491
5/3/2026,Round 2,WD,JIA Yi Fan / ZHANG .. (3) Rank 3 Elo 2312 (+4),21-7 / 22-20,Kaho OS.. / Mai TANA.. Rank 19 Elo 1886 (-5),52,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,JIA Yi Fan / ZHANG .. (3),3.0,2312,Kaho OS.. / Mai TANA..,19.0,1886
5/3/2026,Round 2,MD,CHEN Bo.. / LIU Yi Rank 11 Elo 2032 (+16),21-19 / 21-17,KANG Kh.. / Aaron TAI Rank 33 Elo 1886 (-18),48,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,CHEN Bo.. / LIU Yi,11.0,2032,KANG Kh.. / Aaron TAI,33.0,1886
5/3/2026,Round 2,WS,Line CHRISTOPHERSEN Rank 23 Elo 1995 (+33),21-18 / 21-11,YEO Jia Min Rank 38 Elo 2076 (-33),36,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Line CHRISTOPHERSEN,23.0,1995,YEO Jia Min,38.0,2076
5/3/2026,Round 2,MS,Alwi FARHAN Rank 14 Elo 2245 (+19),21-13 / 21-19,CHOU Tien Chen (7) Rank 7 Elo 2152 (-20),54,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Alwi FARHAN,14.0,2245,CHOU Tien Chen (7),7.0,2152
5/3/2026,Round 2,MS,Koki WATANABE Rank 24 Elo 2193 (+16),21-9 / 21-13,LEONG Jun Hao Rank 26 Elo 2053 (-16),37,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,Koki WATANABE,24.0,2193,LEONG Jun Hao,26.0,2053
5/3/2026,Round 2,XD,YE Hong .. / Nicole Go.. Rank 15 Elo 1916 (+23),21-14 / 21-16,Rasmus .. / Amalie Ce.. Rank 34 Elo 1851 (-25),35,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,YE Hong .. / Nicole Go..,15.0,1916,Rasmus .. / Amalie Ce..,34.0,1851
5/3/2026,Round 2,XD,TANG Ch.. / TSE Ying.. (7) Rank 7 Elo 2110 (+3),21-19 / 9-8 Ret.,DHRUV .. / Tanisha C.. Rank 21 Elo 1821 (-4),40,https://badmintonranks.com/tournament?id=14702,3,All England Open 2026,TANG Ch.. / TSE Ying.. (7),7.0,2110,DHRUV .. / Tanisha C..,21.0,1821
5/3/2026,Round 2,XD,GUO Xin .. / CHEN Fa.. (6) Rank 6 Elo 2077 (+12),21-19 / 21-19,Alexande.. / Julie MAC.. Rank 32 Elo 1875 (-14),47,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,GUO Xin .. / CHEN Fa.. (6),6.0,2077,Alexande.. / Julie MAC..,32.0,1875
5/3/2026,Round 2,MS,Christo POPOV (5) Rank 5 Elo 2404 (+15),21-12 / 21-17,LOH Kean Yew Rank 10 Elo 2255 (-15),41,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Christo POPOV (5),5.0,2404,LOH Kean Yew,10.0,2255
5/3/2026,Round 2,XD,Amri SYA.. / Nita Violin.. Rank 17 Elo 1906 (+41),22-20 / 21-18,Jafar HID.. / Felisha Al.. Rank 10 Elo 2076 (-38),51,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Amri SYA.. / Nita Violin..,17.0,1906,Jafar HID.. / Felisha Al..,10.0,2076
5/3/2026,Round 2,WS,Akane YAMAGUCHI (4) Rank 4 Elo 2504 (+3),21-19 / 21-17,CHIU Pin-Chian Rank 13 Elo 2008 (-3),44,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Akane YAMAGUCHI (4),4.0,2504,CHIU Pin-Chian,13.0,2008
5/3/2026,Round 2,MS,Kunlavut VITIDSARN (2) Rank 2 Elo 2452 (+8),19-21 / 21-9 / 21-13,Toma Junior POPOV Rank 17 Elo 2139 (-8),75,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Kunlavut VITIDSARN (2),2.0,2452,Toma Junior POPOV,17.0,2139
5/3/2026,Round 2,WS,AN Se Young (1) Rank 1 Elo 2847 (+1),21-15 / 21-11,LIN Hsiang Ti Rank 19 Elo 2002 (-0),37,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,AN Se Young (1),1.0,2847,LIN Hsiang Ti,19.0,2002
5/3/2026,Round 2,MS,LI Shi Feng (6) Rank 6 Elo 2250 (+13),17-21 / 21-12 / 21-11,Nhat NGUYEN Rank 27 Elo 2059 (-13),79,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,LI Shi Feng (6),6.0,2250,Nhat NGUYEN,27.0,2059
5/3/2026,Round 2,XD,JIANG Zh.. / WEI Ya X.. (2) Rank 2 Elo 2277 (+7),21-16 / 21-18,GOH Soo.. / LAI Shevo.. Rank 11 Elo 1950 (-7),42,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,JIANG Zh.. / WEI Ya X.. (2),2.0,2277,GOH Soo.. / LAI Shevo..,11.0,1950
5/3/2026,Round 2,MS,LIN Chun-Yi Rank 11 Elo 2210 (+37),21-19 / 21-12,Jonatan CHRISTIE (4) Rank 4 Elo 2368 (-37),48,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,LIN Chun-Yi,11.0,2210,Jonatan CHRISTIE (4),4.0,2368
5/3/2026,Round 2,XD,Pakkapo.. / Sapsiree .. Rank 28 Elo 1899 (+24),21-15 / 13-21 / 21-15,YANG Po.. / HU Ling F.. Rank 27 Elo 1841 (-26),54,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Pakkapo.. / Sapsiree ..,28.0,1899,YANG Po.. / HU Ling F..,27.0,1841
5/3/2026,Round 2,WS,Putri Kusuma WARDA.. (6) Rank 6 Elo 2248 (+24),25-23 / 21-15,KIM Ga Eun Rank 14 Elo 2226 (-24),50,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Putri Kusuma WARDA.. (6),6.0,2248,KIM Ga Eun,14.0,2226
5/3/2026,Round 2,XD,Thom GI.. / Delphine .. (5) Rank 5 Elo 2036 (+19),21-18 / 21-11,Yuichi SH.. / Sayaka H.. Rank 19 Elo 1930 (-20),43,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Thom GI.. / Delphine .. (5),5.0,2036,Yuichi SH.. / Sayaka H..,19.0,1930
5/3/2026,Round 2,WS,CHEN Yu Fei (3) Rank 3 Elo 2574 (+3),21-9 / 21-16,Natsuki NIDAIRA Rank 24 Elo 2080 (-2),48,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,CHEN Yu Fei (3),3.0,2574,Natsuki NIDAIRA,24.0,2080
5/3/2026,Round 2,MS,Lakshya SEN Rank 12 Elo 2239 (+12),21-19 / 21-23 / 21-10,NG Ka Long Angus Rank 29 Elo 2037 (-13),81,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Lakshya SEN,12.0,2239,NG Ka Long Angus,29.0,2037
5/3/2026,Round 2,WS,Pornpawee CHOCHU.. (8) Rank 8 Elo 2224 (+23),21-16 / 24-22,Michelle LI Rank 11 Elo 2189 (-23),59,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Pornpawee CHOCHU.. (8),8.0,2224,Michelle LI,11.0,2189
4/3/2026,Round 1,MD,GOH Sze.. / Nur IZZU.. (8) Rank 8 Elo 2068 (+18),21-10 / 21-15,Kakeru K.. / Hiroki NIS.. Rank 27 Elo 1955 (-19),31,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,GOH Sze.. / Nur IZZU.. (8),8.0,2068,Kakeru K.. / Hiroki NIS..,27.0,1955
4/3/2026,Round 1,WD,Rin IWAN.. / Kie NAK.. (6) Rank 7 Elo 2094 (+7),21-23 / 21-7 / 21-13,LIN Xiao .. / WANG Yu .. Rank 37 Elo 1762 (-9),66,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Rin IWAN.. / Kie NAK.. (6),7.0,2094,LIN Xiao .. / WANG Yu ..,37.0,1762
4/3/2026,Round 1,WD,Yuki FUK.. / Mayu MA.. (5) Rank 6 Elo 2256 (+2),21-17 / 21-8,ONG Xin .. / Carmen TI.. Rank 25 Elo 1694 (-3),38,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Yuki FUK.. / Mayu MA.. (5),6.0,2256,ONG Xin .. / Carmen TI..,25.0,1694
4/3/2026,Round 1,WD,Febriana .. / Meilysa Tri.. Rank 21 Elo 1963 (+9),19-21 / 21-15 / 21-19,Polina B.. / Yevheniia .. Rank 30 Elo 1681 (-14),67,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,Febriana .. / Meilysa Tri..,21.0,1963,Polina B.. / Yevheniia ..,30.0,1681
4/3/2026,Round 1,WD,LEE Seo .. / LEE Yeon .. Rank Elo 1799 (+39),21-19 / 15-21 / 21-17,Lauren L.. / Allison Qu.. Rank 24 Elo 1871 (-36),71,https://badmintonranks.com/tournament?id=14702,4,All England Open 2026,LEE Seo .. / LEE Yeon ..,,1799,Lauren L.. / Allison Qu..,24.0,1871
4/3/2026,Round 1,MS,Christo POPOV (5) Rank 5 Elo 2396 (+8),21-14 / 21-16,Rasmus GEMKE Rank 23 Elo 2103 (-8),49,https://badmintonranks.com/tournament?id=14702,5,All England Open 2026,Christo POPOV (5),5.0,2396,Rasmus GEMKE,23.0,2103
